go_id	name	namespace	study_k	study_n	bg_K	bg_N	fold_enrichment	p_value	fdr	phenotype	genes
GO:0071385	cellular response to glucocorticoid stimulus	biological_process	5	2593	13	31285	4.64	2.845e-03	3.639e-01		LOC120028089,LOC120030016,LOC120049205,LOC120051050,pck1
GO:0071384	cellular response to corticosteroid stimulus	biological_process	5	2593	13	31285	4.64	2.845e-03	3.639e-01		LOC120028089,LOC120030016,LOC120049205,LOC120051050,pck1
GO:0016459	myosin complex	cellular_component	21	2593	137	31285	1.85	4.445e-03	3.660e-01		LOC120017463,LOC120018338,LOC120019531,LOC120019826,LOC120020046,LOC120020691,LOC120023746,LOC120024699,LOC120025448,LOC120032606,LOC120032678,LOC120044586,LOC120045555,LOC120046342,LOC120047270,LOC120051056,LOC120052979,LOC120052988,myh6,myo1ha,myo5aa
GO:0071677	positive regulation of mononuclear cell migration	biological_process	6	2593	20	31285	3.62	4.516e-03	3.660e-01		LOC120022634,LOC120031042,LOC120059053,LOC120059075,LOC120062766,LOC120062892
GO:0071675	regulation of mononuclear cell migration	biological_process	6	2593	20	31285	3.62	4.516e-03	3.660e-01		LOC120022634,LOC120031042,LOC120059053,LOC120059075,LOC120062766,LOC120062892
GO:0045214	sarcomere organization	biological_process	6	2593	20	31285	3.62	4.516e-03	3.660e-01		LOC120030952,LOC120049116,LOC120056805,csrp2,csrp3,tnnt2c
GO:0042026	protein refolding	biological_process	9	2593	40	31285	2.71	4.695e-03	3.660e-01		LOC120026056,LOC120026418,LOC120032670,LOC120034057,LOC120034803,LOC120045029,LOC120050580,LOC120050584,LOC120058342
GO:0007292	female gamete generation	biological_process	9	2593	40	31285	2.71	4.695e-03	3.660e-01		LOC120027918,LOC120027929,LOC120032709,LOC120041593,LOC120044003,LOC120055371,LOC120058090,LOC120061992,zglp1
GO:0004040	amidase activity	molecular_function	3	2593	5	31285	7.24	5.005e-03	3.660e-01		LOC120017647,LOC120053880,LOC120060323
GO:0003356	regulation of cilium beat frequency	biological_process	3	2593	5	31285	7.24	5.005e-03	3.660e-01		LOC120022770,LOC120024223,cfap20
GO:0071331	cellular response to hexose stimulus	biological_process	3	2593	5	31285	7.24	5.005e-03	3.660e-01		LOC120028089,LOC120051050,pck1
GO:0071322	cellular response to carbohydrate stimulus	biological_process	3	2593	5	31285	7.24	5.005e-03	3.660e-01		LOC120028089,LOC120051050,pck1
GO:0071326	cellular response to monosaccharide stimulus	biological_process	3	2593	5	31285	7.24	5.005e-03	3.660e-01		LOC120028089,LOC120051050,pck1
GO:0071333	cellular response to glucose stimulus	biological_process	3	2593	5	31285	7.24	5.005e-03	3.660e-01		LOC120028089,LOC120051050,pck1
GO:0019626	short-chain fatty acid catabolic process	biological_process	3	2593	5	31285	7.24	5.005e-03	3.660e-01	Y	LOC120028089,LOC120051050,pck1
GO:0070365	hepatocyte differentiation	biological_process	3	2593	5	31285	7.24	5.005e-03	3.660e-01		LOC120028089,LOC120051050,pck1
GO:0008236	serine-type peptidase activity	molecular_function	30	2593	221	31285	1.64	5.136e-03	3.660e-01		LOC120019724,LOC120020733,LOC120023029,LOC120028920,LOC120030664,LOC120031510,LOC120032435,LOC120032926,LOC120032927,LOC120034415,LOC120036772,LOC120037787,LOC120037855,LOC120038018,LOC120039840,LOC120043941,LOC120046358,LOC120046748,LOC120047283,LOC120047639,LOC120050096,LOC120050120,LOC120051788,LOC120051789,LOC120052033
GO:0003774	cytoskeletal motor activity	molecular_function	28	2593	203	31285	1.66	5.380e-03	3.660e-01	Y	LOC120017463,LOC120018338,LOC120019531,LOC120019826,LOC120020691,LOC120023746,LOC120024699,LOC120025448,LOC120031210,LOC120032210,LOC120032606,LOC120032678,LOC120044586,LOC120045246,LOC120045555,LOC120046342,LOC120047270,LOC120049846,LOC120051056,LOC120052979,LOC120052988,LOC120054602,dnah2,kif20bb,kif28
GO:0001889	liver development	biological_process	5	2593	15	31285	4.02	5.771e-03	3.660e-01		LOC120028089,LOC120037083,LOC120049548,LOC120051050,pck1
GO:0061008	hepaticobiliary system development	biological_process	5	2593	15	31285	4.02	5.771e-03	3.660e-01		LOC120028089,LOC120037083,LOC120049548,LOC120051050,pck1
GO:1905521	regulation of macrophage migration	biological_process	4	2593	10	31285	4.83	6.577e-03	3.660e-01		LOC120022634,LOC120031042,LOC120062766,LOC120062892
GO:0010759	positive regulation of macrophage chemotaxis	biological_process	4	2593	10	31285	4.83	6.577e-03	3.660e-01		LOC120022634,LOC120031042,LOC120062766,LOC120062892
GO:0010758	regulation of macrophage chemotaxis	biological_process	4	2593	10	31285	4.83	6.577e-03	3.660e-01		LOC120022634,LOC120031042,LOC120062766,LOC120062892
GO:0071622	regulation of granulocyte chemotaxis	biological_process	4	2593	10	31285	4.83	6.577e-03	3.660e-01		LOC120022634,LOC120031042,LOC120062766,LOC120062892
GO:1905523	positive regulation of macrophage migration	biological_process	4	2593	10	31285	4.83	6.577e-03	3.660e-01		LOC120022634,LOC120031042,LOC120062766,LOC120062892
GO:0045912	negative regulation of carbohydrate metabolic process	biological_process	4	2593	10	31285	4.83	6.577e-03	3.660e-01		LOC120028326,LOC120046754,LOC120049359,gid4
GO:0017171	serine hydrolase activity	molecular_function	30	2593	225	31285	1.61	6.627e-03	3.660e-01		LOC120019724,LOC120020733,LOC120023029,LOC120028920,LOC120030664,LOC120031510,LOC120032435,LOC120032926,LOC120032927,LOC120034415,LOC120036772,LOC120037787,LOC120037855,LOC120038018,LOC120039840,LOC120043941,LOC120046358,LOC120046748,LOC120047283,LOC120047639,LOC120050096,LOC120050120,LOC120051788,LOC120051789,LOC120052033
GO:0030118	clathrin coat	cellular_component	14	2593	82	31285	2.06	7.196e-03	3.661e-01		LOC120017770,LOC120021970,LOC120022351,LOC120025169,LOC120032511,LOC120045713,LOC120047717,LOC120047812,LOC120048691,LOC120052902,LOC120060897,ap1m2,ap1s1,ap2b1
GO:0016604	nuclear body	cellular_component	16	2593	99	31285	1.95	7.292e-03	3.661e-01		LOC120022349,LOC120030220,LOC120032798,LOC120033139,LOC120034312,LOC120044542,LOC120046489,LOC120049663,LOC120050036,LOC120050082,LOC120052681,LOC120059167,LOC120061449,LOC120065315,pqbp1,si:dkey-38n4.2
GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	21	2593	143	31285	1.77	7.300e-03	3.661e-01		LOC120019250,LOC120027231,LOC120032414,LOC120033014,LOC120033528,LOC120033679,LOC120034814,LOC120034919,LOC120035003,LOC120035241,LOC120036755,LOC120037301,LOC120040409,LOC120043712,LOC120045789,LOC120048087,LOC120048595,LOC120049351,LOC120049959,LOC120053527,LOC120060940
GO:0001216	DNA-binding transcription activator activity	molecular_function	21	2593	143	31285	1.77	7.300e-03	3.661e-01		LOC120019250,LOC120027231,LOC120032414,LOC120033014,LOC120033528,LOC120033679,LOC120034814,LOC120034919,LOC120035003,LOC120035241,LOC120036755,LOC120037301,LOC120040409,LOC120043712,LOC120045789,LOC120048087,LOC120048595,LOC120049351,LOC120049959,LOC120053527,LOC120060940
GO:0008214	protein dealkylation	biological_process	6	2593	22	31285	3.29	7.534e-03	3.661e-01		LOC120031903,LOC120034494,LOC120050080,LOC120061008,LOC120063180,LOC120063786
GO:0006482	protein demethylation	biological_process	6	2593	22	31285	3.29	7.534e-03	3.661e-01		LOC120031903,LOC120034494,LOC120050080,LOC120061008,LOC120063180,LOC120063786
GO:0048732	gland development	biological_process	5	2593	16	31285	3.77	7.828e-03	3.730e-01		LOC120028089,LOC120037083,LOC120049548,LOC120051050,pck1
GO:0031314	extrinsic component of mitochondrial inner membrane	cellular_component	3	2593	6	31285	6.03	9.393e-03	3.980e-01		LOC120018326,LOC120028564,LOC120049933
GO:0046459	short-chain fatty acid metabolic process	biological_process	3	2593	6	31285	6.03	9.393e-03	3.980e-01	Y	LOC120028089,LOC120051050,pck1
GO:0000138	Golgi trans cisterna	cellular_component	3	2593	6	31285	6.03	9.393e-03	3.980e-01		LOC120022111,LOC120041435,LOC120043819
GO:0017177	glucosidase II complex	cellular_component	3	2593	6	31285	6.03	9.393e-03	3.980e-01		LOC120037083,LOC120049548,LOC120062434
GO:1902687	glucosidase complex	cellular_component	3	2593	6	31285	6.03	9.393e-03	3.980e-01		LOC120037083,LOC120049548,LOC120062434
GO:0043034	costamere	cellular_component	3	2593	6	31285	6.03	9.393e-03	3.980e-01		LOC120050266,LOC120062136,LOC120062138
GO:0046850	regulation of bone remodeling	biological_process	4	2593	11	31285	4.39	9.663e-03	3.980e-01	Y	LOC120027902,LOC120032389,si:dkey-11p23.7,siglec15l
GO:0034103	regulation of tissue remodeling	biological_process	4	2593	11	31285	4.39	9.663e-03	3.980e-01		LOC120027902,LOC120032389,si:dkey-11p23.7,siglec15l
GO:0042289	MHC class II protein binding	molecular_function	5	2593	17	31285	3.55	1.034e-02	4.189e-01		LOC120019104,LOC120036644,LOC120047732,LOC120048594,cd74a
GO:0009895	negative regulation of catabolic process	biological_process	12	2593	69	31285	2.1	1.066e-02	4.246e-01		LOC120024099,LOC120041558,LOC120044003,LOC120047114,LOC120049327,LOC120049359,LOC120051453,LOC120063839,angel2,apoc2,azin1b,zcchc17
GO:0006952	defense response	biological_process	38	2593	313	31285	1.46	1.152e-02	4.515e-01		LOC120024214,LOC120024931,LOC120026096,LOC120031263,LOC120032980,LOC120033139,LOC120033879,LOC120034058,LOC120034275,LOC120035059,LOC120037605,LOC120039311,LOC120040917,LOC120041248,LOC120041379,LOC120041381,LOC120042248,LOC120042337,LOC120044472,LOC120045355,LOC120045788,LOC120046335,LOC120048664,LOC120049497,LOC120049759
GO:0030125	clathrin vesicle coat	cellular_component	11	2593	62	31285	2.14	1.224e-02	4.539e-01		LOC120017770,LOC120021970,LOC120022351,LOC120032511,LOC120045713,LOC120047717,LOC120047812,LOC120048691,LOC120052902,LOC120060897,ap1s1
GO:0030665	clathrin-coated vesicle membrane	cellular_component	11	2593	62	31285	2.14	1.224e-02	4.539e-01		LOC120017770,LOC120021970,LOC120022351,LOC120032511,LOC120045713,LOC120047717,LOC120047812,LOC120048691,LOC120052902,LOC120060897,ap1s1
GO:0002088	lens development in camera-type eye	biological_process	10	2593	54	31285	2.23	1.233e-02	4.539e-01		LOC120032708,LOC120032724,LOC120045822,LOC120047441,LOC120050551,LOC120050580,LOC120050584,LOC120051753,LOC120057916,zgc:153846
GO:0001819	positive regulation of cytokine production	biological_process	10	2593	54	31285	2.23	1.233e-02	4.539e-01		LOC120018777,LOC120034797,LOC120040917,LOC120042248,LOC120049292,LOC120055336,LOC120058342,LOC120059053,LOC120059075,si:ch211-243a20.4
GO:0140375	immune receptor activity	molecular_function	18	2593	123	31285	1.77	1.278e-02	4.634e-01	Y	LOC120032458,LOC120032980,LOC120033438,LOC120033459,LOC120035059,LOC120036493,LOC120041968,LOC120044547,LOC120046320,LOC120048664,LOC120048804,LOC120049497,LOC120049759,LOC120055596,LOC120062766,LOC120062892,LOC120063847,ccr9a
GO:0047429	nucleoside triphosphate diphosphatase activity	molecular_function	4	2593	12	31285	4.02	1.356e-02	4.844e-01		LOC120034051,LOC120036331,LOC120053044,asmtl
GO:0050731	positive regulation of peptidyl-tyrosine phosphorylation	biological_process	7	2593	32	31285	2.64	1.417e-02	4.934e-01		LOC120034797,LOC120040917,LOC120042248,LOC120059053,LOC120059075,fgf7,ptprc
GO:0004175	endopeptidase activity	molecular_function	61	2593	556	31285	1.32	1.519e-02	4.934e-01		LOC120017348,LOC120017364,LOC120019724,LOC120020727,LOC120020733,LOC120021373,LOC120023029,LOC120024700,LOC120024764,LOC120024924,LOC120025049,LOC120025078,LOC120026428,LOC120028920,LOC120029034,LOC120029094,LOC120030664,LOC120031510,LOC120031980,LOC120032435,LOC120032786,LOC120032926,LOC120032927,LOC120034415,LOC120035894
GO:0008195	phosphatidate phosphatase activity	molecular_function	8	2593	40	31285	2.41	1.541e-02	4.934e-01		LOC120023754,LOC120028030,LOC120033554,LOC120038717,LOC120040861,LOC120050811,LOC120056288,plppr2b
GO:0005335	serotonin:sodium:chloride symporter activity	molecular_function	3	2593	7	31285	5.17	1.543e-02	4.934e-01		LOC120028812,LOC120045871,LOC120050593
GO:1990756	ubiquitin-like ligase-substrate adaptor activity	molecular_function	3	2593	7	31285	5.17	1.543e-02	4.934e-01		LOC120025972,LOC120065840,arrdc1b
GO:0140767	enzyme-substrate adaptor activity	molecular_function	3	2593	7	31285	5.17	1.543e-02	4.934e-01		LOC120025972,LOC120065840,arrdc1b
GO:0043331	response to dsRNA	biological_process	3	2593	7	31285	5.17	1.543e-02	4.934e-01		LOC120033879,LOC120041381,LOC120044472
GO:0043330	response to exogenous dsRNA	biological_process	3	2593	7	31285	5.17	1.543e-02	4.934e-01		LOC120033879,LOC120041381,LOC120044472
GO:0006839	mitochondrial transport	biological_process	14	2593	90	31285	1.88	1.596e-02	5.014e-01		LOC120032888,LOC120033623,LOC120034492,LOC120034543,LOC120034793,LOC120036195,LOC120037234,LOC120045684,LOC120046343,LOC120047757,LOC120048765,LOC120050536,LOC120058342,LOC120061152
GO:0008171	O-methyltransferase activity	molecular_function	7	2593	33	31285	2.56	1.673e-02	5.014e-01		LOC120017754,LOC120019684,LOC120029324,LOC120034407,LOC120036321,asmtl,comtb
GO:0004950	chemokine receptor activity	molecular_function	7	2593	33	31285	2.56	1.673e-02	5.014e-01		LOC120032980,LOC120033438,LOC120041968,LOC120048664,LOC120055596,LOC120063847,ccr9a
GO:0001637	G protein-coupled chemoattractant receptor activity	molecular_function	7	2593	33	31285	2.56	1.673e-02	5.014e-01		LOC120032980,LOC120033438,LOC120041968,LOC120048664,LOC120055596,LOC120063847,ccr9a
GO:0008270	zinc ion binding	molecular_function	120	2593	1197	31285	1.21	1.689e-02	5.014e-01		LOC120017364,LOC120018802,LOC120021204,LOC120021394,LOC120021774,LOC120022160,LOC120022441,LOC120022572,LOC120024777,LOC120025078,LOC120026151,LOC120027037,LOC120027057,LOC120027918,LOC120027929,LOC120028831,LOC120029094,LOC120029153,LOC120029395,LOC120029979,LOC120030057,LOC120030291,LOC120031752,LOC120032037,LOC120032113
GO:0002020	protease binding	molecular_function	5	2593	19	31285	3.18	1.692e-02	5.014e-01		LOC120030879,LOC120030881,LOC120041558,LOC120049327,LOC120050048
GO:0005921	gap junction	cellular_component	10	2593	58	31285	2.08	1.992e-02	5.763e-01		LOC120022007,LOC120023504,LOC120024224,LOC120034378,LOC120038353,LOC120045384,LOC120047357,LOC120059769,gja9a,gjc2
GO:0005922	connexin complex	cellular_component	10	2593	58	31285	2.08	1.992e-02	5.763e-01		LOC120022007,LOC120023504,LOC120024224,LOC120034378,LOC120038353,LOC120045384,LOC120047357,LOC120059769,gja9a,gjc2
GO:0055002	striated muscle cell development	biological_process	9	2593	50	31285	2.17	2.043e-02	5.839e-01	Y	LOC120030952,LOC120040389,LOC120048421,LOC120049116,LOC120052905,LOC120056805,csrp2,csrp3,tnnt2c
GO:1903706	regulation of hemopoiesis	biological_process	5	2593	20	31285	3.02	2.106e-02	5.949e-01		LOC120032389,LOC120053888,si:ch211-243a20.4,si:dkey-11p23.7,siglec15l
GO:0005212	structural constituent of eye lens	molecular_function	10	2593	59	31285	2.04	2.226e-02	6.218e-01		LOC120030837,LOC120032724,LOC120045822,LOC120047441,LOC120050551,LOC120050580,LOC120050584,LOC120051753,LOC120057916,zgc:153846
GO:0006109	regulation of carbohydrate metabolic process	biological_process	7	2593	35	31285	2.41	2.280e-02	6.297e-01		LOC120028326,LOC120029981,LOC120045648,LOC120046754,LOC120049359,LOC120057282,gid4
GO:0006335	DNA replication-dependent chromatin assembly	biological_process	3	2593	8	31285	4.52	2.318e-02	6.330e-01		LOC120019140,LOC120019149,LOC120052647
GO:0015095	magnesium ion transmembrane transporter activity	molecular_function	4	2593	14	31285	3.45	2.399e-02	6.430e-01		LOC120032870,LOC120038879,LOC120044422,LOC120048837
GO:0070286	axonemal dynein complex assembly	biological_process	5	2593	21	31285	2.87	2.580e-02	6.430e-01		LOC120040161,LOC120044085,LOC120058709,ccdc39,odad3
GO:0034612	response to tumor necrosis factor	biological_process	9	2593	52	31285	2.09	2.587e-02	6.430e-01		LOC120021774,LOC120024931,LOC120033051,LOC120034187,LOC120040917,LOC120042248,LOC120042872,LOC120055680,traf6
GO:0071356	cellular response to tumor necrosis factor	biological_process	9	2593	52	31285	2.09	2.587e-02	6.430e-01		LOC120021774,LOC120024931,LOC120033051,LOC120034187,LOC120040917,LOC120042248,LOC120042872,LOC120055680,traf6
GO:0051146	striated muscle cell differentiation	biological_process	9	2593	52	31285	2.09	2.587e-02	6.430e-01	Y	LOC120030952,LOC120040389,LOC120048421,LOC120049116,LOC120052905,LOC120056805,csrp2,csrp3,tnnt2c
GO:0046914	transition metal ion binding	molecular_function	145	2593	1498	31285	1.17	2.729e-02	6.430e-01		LOC120017364,LOC120018802,LOC120021204,LOC120021394,LOC120021774,LOC120022160,LOC120022441,LOC120022572,LOC120024777,LOC120025078,LOC120026151,LOC120027037,LOC120027057,LOC120027918,LOC120027929,LOC120028089,LOC120028831,LOC120029094,LOC120029153,LOC120029395,LOC120029796,LOC120029979,LOC120030057,LOC120030291,LOC120031504
GO:0043010	camera-type eye development	biological_process	11	2593	70	31285	1.9	2.851e-02	6.430e-01		LOC120018062,LOC120032708,LOC120032724,LOC120045822,LOC120047441,LOC120050551,LOC120050580,LOC120050584,LOC120051753,LOC120057916,zgc:153846
GO:0042594	response to starvation	biological_process	12	2593	79	31285	1.83	2.898e-02	6.430e-01		LOC120028089,LOC120031083,LOC120031328,LOC120032502,LOC120048704,LOC120051050,LOC120062348,LOC120063839,cartl,map1lc3a,pck1,rragca
GO:0070988	demethylation	biological_process	6	2593	29	31285	2.5	2.919e-02	6.430e-01		LOC120031903,LOC120034494,LOC120050080,LOC120061008,LOC120063180,LOC120063786
GO:0050953	sensory perception of light stimulus	biological_process	17	2593	125	31285	1.64	2.922e-02	6.430e-01		LOC120031912,LOC120032724,LOC120033198,LOC120033765,LOC120044727,LOC120045822,LOC120047441,LOC120050551,LOC120051753,LOC120053171,LOC120057916,LOC120062145,LOC120065317,LOC120066949,pde6gb,rrh,zgc:153846
GO:0018195	peptidyl-arginine modification	biological_process	4	2593	15	31285	3.22	3.062e-02	6.430e-01		LOC120017684,LOC120034490,LOC120034541,prmt5
GO:0018216	peptidyl-arginine methylation	biological_process	4	2593	15	31285	3.22	3.062e-02	6.430e-01		LOC120017684,LOC120034490,LOC120034541,prmt5
GO:1900076	regulation of cellular response to insulin stimulus	biological_process	4	2593	15	31285	3.22	3.062e-02	6.430e-01		LOC120018300,LOC120022070,LOC120028326,bglapl
GO:0030120	vesicle coat	cellular_component	15	2593	107	31285	1.69	3.069e-02	6.430e-01		LOC120017770,LOC120021970,LOC120022351,LOC120032359,LOC120032511,LOC120045713,LOC120047717,LOC120047812,LOC120048691,LOC120049249,LOC120052902,LOC120060897,LOC120062271,ap1s1,sar1aa
GO:0042287	MHC protein binding	molecular_function	5	2593	22	31285	2.74	3.117e-02	6.430e-01		LOC120019104,LOC120036644,LOC120047732,LOC120048594,cd74a
GO:0043255	regulation of carbohydrate biosynthetic process	biological_process	5	2593	22	31285	2.74	3.117e-02	6.430e-01		LOC120028326,LOC120029981,LOC120045648,LOC120046754,gid4
GO:0032452	histone demethylase activity	molecular_function	9	2593	54	31285	2.01	3.228e-02	6.430e-01		LOC120024164,LOC120031903,LOC120034494,LOC120036526,LOC120039236,LOC120050080,LOC120061008,LOC120063180,LOC120063786
GO:0140457	protein demethylase activity	molecular_function	9	2593	54	31285	2.01	3.228e-02	6.430e-01		LOC120024164,LOC120031903,LOC120034494,LOC120036526,LOC120039236,LOC120050080,LOC120061008,LOC120063180,LOC120063786
GO:0006954	inflammatory response	biological_process	21	2593	165	31285	1.54	3.237e-02	6.430e-01	Y	LOC120024931,LOC120032980,LOC120034275,LOC120035059,LOC120037605,LOC120040917,LOC120041248,LOC120042248,LOC120042337,LOC120045788,LOC120048664,LOC120049497,LOC120049759,LOC120049780,LOC120051325,LOC120055680,LOC120057064,LOC120062766,LOC120062892,LOC120063433,LOC120065371
GO:0019896	axonal transport of mitochondrion	biological_process	3	2593	9	31285	4.02	3.267e-02	6.430e-01		LOC120032514,LOC120047537,trak1a
GO:0009749	response to glucose	biological_process	3	2593	9	31285	4.02	3.267e-02	6.430e-01		LOC120028089,LOC120051050,pck1
GO:0050829	defense response to Gram-negative bacterium	biological_process	3	2593	9	31285	4.02	3.267e-02	6.430e-01		LOC120026096,LOC120059053,LOC120059075
GO:0030890	positive regulation of B cell proliferation	biological_process	3	2593	9	31285	4.02	3.267e-02	6.430e-01		LOC120040917,LOC120042248,LOC120051110
GO:0170036	import into the mitochondrion	biological_process	8	2593	46	31285	2.1	3.373e-02	6.430e-01		LOC120032888,LOC120033623,LOC120036195,LOC120045684,LOC120046343,LOC120048765,LOC120050536,LOC120061152
GO:0030131	clathrin adaptor complex	cellular_component	8	2593	46	31285	2.1	3.373e-02	6.430e-01		LOC120017770,LOC120025169,LOC120032511,LOC120045713,LOC120047812,ap1m2,ap1s1,ap2b1
GO:0045505	dynein intermediate chain binding	molecular_function	8	2593	46	31285	2.1	3.373e-02	6.430e-01		LOC120031836,LOC120033767,LOC120044085,LOC120044461,LOC120055533,dnah2,dynll2a,dynlt5
GO:0030239	myofibril assembly	biological_process	8	2593	46	31285	2.1	3.373e-02	6.430e-01		LOC120030952,LOC120048421,LOC120049116,LOC120052905,LOC120056805,csrp2,csrp3,tnnt2c
GO:0009894	regulation of catabolic process	biological_process	41	2593	369	31285	1.34	3.384e-02	6.430e-01		LOC120019548,LOC120020140,LOC120022442,LOC120024073,LOC120024099,LOC120026950,LOC120032389,LOC120032502,LOC120035140,LOC120041558,LOC120042708,LOC120044003,LOC120044165,LOC120046317,LOC120046454,LOC120047114,LOC120048342,LOC120049327,LOC120049359,LOC120049662,LOC120050364,LOC120051453,LOC120051919,LOC120053128,LOC120058484
GO:0042742	defense response to bacterium	biological_process	7	2593	38	31285	2.22	3.451e-02	6.430e-01		LOC120026096,LOC120031263,LOC120039311,LOC120046335,LOC120059053,LOC120059075,LOC120059824
