go_id	name	namespace	study_k	study_n	bg_K	bg_N	fold_enrichment	p_value	fdr	phenotype	genes
GO:1901135	carbohydrate derivative metabolic process	biological_process	4	65	751	31285	2.56	7.090e-02	2.072e-01		LOC120048047,LOC120049548,LOC120055734,gpia
GO:0007017	microtubule-based process	biological_process	4	65	751	31285	2.56	7.090e-02	2.072e-01		LOC120032210,LOC120040161,dnah2,ttll9
GO:1901137	carbohydrate derivative biosynthetic process	biological_process	3	65	461	31285	3.13	7.115e-02	2.072e-01		LOC120048047,LOC120049548,LOC120055734
GO:0042325	regulation of phosphorylation	biological_process	3	65	469	31285	3.08	7.407e-02	2.095e-01		LOC120053194,ptprc,sh2d3a
GO:0016757	glycosyltransferase activity	molecular_function	3	65	475	31285	3.04	7.630e-02	2.098e-01		LOC120021129,LOC120048047,LOC120055734
GO:0007155	cell adhesion	biological_process	4	65	778	31285	2.47	7.844e-02	2.099e-01		LOC120025537,LOC120054371,LOC120056781,LOC120066463
GO:0016853	isomerase activity	molecular_function	3	65	498	31285	2.9	8.511e-02	2.217e-01		LOC120032210,dnah2,gpia
GO:0030054	cell junction	cellular_component	6	65	1493	31285	1.93	8.930e-02	2.258e-01		LOC120020198,LOC120054371,LOC120056781,LOC120066718,cracr2b,mpp6b
GO:0160108	animal gross anatomical part developmental process	biological_process	7	65	1870	31285	1.8	9.240e-02	2.258e-01		LOC120025537,LOC120028089,LOC120040412,LOC120049548,LOC120056781,LOC120056805,LOC120066463
GO:0000226	microtubule cytoskeleton organization	biological_process	3	65	519	31285	2.78	9.353e-02	2.258e-01		LOC120032210,LOC120040161,ttll9
GO:0065009	regulation of molecular function	biological_process	4	65	860	31285	2.24	1.037e-01	2.397e-01		LOC120040412,LOC120053194,asap1a,ptprc
GO:0048731	system development	biological_process	6	65	1566	31285	1.84	1.061e-01	2.397e-01		LOC120025537,LOC120028089,LOC120040412,LOC120049548,LOC120056781,LOC120066463
GO:0070161	anchoring junction	cellular_component	3	65	550	31285	2.63	1.065e-01	2.397e-01		LOC120054371,LOC120056781,mpp6b
GO:0141124	intracellular signaling cassette	biological_process	3	65	572	31285	2.52	1.162e-01	2.539e-01		LOC120030672,LOC120042766,sh2d3a
GO:0070925	organelle assembly	biological_process	3	65	576	31285	2.51	1.180e-01	2.539e-01		LOC120040161,LOC120053598,LOC120056805
GO:0022607	cellular component assembly	biological_process	6	65	1674	31285	1.73	1.337e-01	2.760e-01		LOC120040161,LOC120050135,LOC120053598,LOC120056781,LOC120056805,crtc3
GO:0043005	neuron projection	cellular_component	4	65	949	31285	2.03	1.348e-01	2.760e-01		LOC120043873,LOC120053194,LOC120066718,cracr2b
GO:0042221	response to chemical	biological_process	4	65	954	31285	2.02	1.366e-01	2.760e-01		LOC120022070,LOC120028089,LOC120060868,cracr2b
GO:0016788	hydrolase activity, acting on ester bonds	molecular_function	4	65	969	31285	1.99	1.422e-01	2.816e-01		LOC120024897,LOC120053718,gde1,ptprc
GO:0051239	regulation of multicellular organismal process	biological_process	3	65	723	31285	2.0	1.901e-01	3.560e-01		LOC120030672,LOC120040412,LOC120056805
GO:0038023	signaling receptor activity	molecular_function	6	65	1884	31285	1.53	1.962e-01	3.560e-01		LOC120040412,LOC120042766,LOC120053194,LOC120053938,LOC120066682,unc5c
GO:0060089	molecular transducer activity	molecular_function	6	65	1884	31285	1.53	1.962e-01	3.560e-01		LOC120040412,LOC120042766,LOC120053194,LOC120053938,LOC120066682,unc5c
GO:0044085	cellular component biogenesis	biological_process	6	65	1888	31285	1.53	1.975e-01	3.560e-01		LOC120040161,LOC120050135,LOC120053598,LOC120056781,LOC120056805,crtc3
GO:0048513	animal organ development	biological_process	3	65	739	31285	1.95	1.985e-01	3.560e-01		LOC120028089,LOC120049548,LOC120066463
GO:0005783	endoplasmic reticulum	cellular_component	4	65	1120	31285	1.72	2.034e-01	3.560e-01		LOC120030672,LOC120034415,LOC120048047,LOC120049548
GO:0008092	cytoskeletal protein binding	molecular_function	4	65	1126	31285	1.71	2.060e-01	3.560e-01	Y	LOC120027905,LOC120032210,LOC120056805,ttll9
GO:0006468	protein phosphorylation	biological_process	4	65	1149	31285	1.68	2.160e-01	3.560e-01		LOC120043213,LOC120053194,LOC120065642,nek7
GO:0006796	phosphate-containing compound metabolic process	biological_process	5	65	1567	31285	1.54	2.257e-01	3.560e-01		LOC120043213,LOC120053194,LOC120065642,nek7,ptprc
GO:0004672	protein kinase activity	molecular_function	4	65	1174	31285	1.64	2.271e-01	3.560e-01		LOC120043213,LOC120053194,LOC120065642,nek7
GO:0016310	phosphorylation	biological_process	4	65	1177	31285	1.64	2.284e-01	3.560e-01		LOC120043213,LOC120053194,LOC120065642,nek7
GO:0007399	nervous system development	biological_process	4	65	1178	31285	1.63	2.288e-01	3.560e-01		LOC120025537,LOC120040412,LOC120056781,LOC120066463
GO:0120036	plasma membrane bounded cell projection organization	biological_process	3	65	798	31285	1.81	2.304e-01	3.560e-01		LOC120040161,LOC120040412,LOC120053598
GO:0008104	intracellular protein localization	biological_process	4	65	1184	31285	1.63	2.315e-01	3.560e-01		LOC120060868,ap2b1,cracr2b,pphln1
GO:0030030	cell projection organization	biological_process	3	65	804	31285	1.8	2.337e-01	3.560e-01		LOC120040161,LOC120040412,LOC120053598
GO:0065003	protein-containing complex assembly	biological_process	3	65	829	31285	1.74	2.476e-01	3.637e-01		LOC120040161,LOC120050135,crtc3
GO:0016772	transferase activity, transferring phosphorus-containing groups	molecular_function	5	65	1637	31285	1.47	2.528e-01	3.637e-01		LOC120043213,LOC120053194,LOC120054763,LOC120065642,nek7
GO:0005856	cytoskeleton	cellular_component	5	65	1646	31285	1.46	2.564e-01	3.637e-01		LOC120027905,LOC120053598,LOC120054371,LOC120056805,dnah2
GO:0030154	cell differentiation	biological_process	5	65	1647	31285	1.46	2.568e-01	3.637e-01		LOC120025537,LOC120028089,LOC120040412,LOC120056805,LOC120060868
GO:0048869	cellular developmental process	biological_process	5	65	1648	31285	1.46	2.572e-01	3.637e-01		LOC120025537,LOC120028089,LOC120040412,LOC120056805,LOC120060868
GO:0007010	cytoskeleton organization	biological_process	4	65	1266	31285	1.52	2.688e-01	3.748e-01		LOC120032210,LOC120040161,LOC120056805,ttll9
GO:0009893	positive regulation of metabolic process	biological_process	4	65	1334	31285	1.44	3.005e-01	4.118e-01		LOC120053194,crtc3,ptprc,sh2d3a
GO:0043933	protein-containing complex organization	biological_process	3	65	941	31285	1.53	3.109e-01	4.118e-01		LOC120040161,LOC120050135,crtc3
GO:0045202	synapse	cellular_component	3	65	942	31285	1.53	3.115e-01	4.118e-01		LOC120020198,LOC120066718,cracr2b
GO:0051641	cellular localization	biological_process	5	65	1790	31285	1.34	3.147e-01	4.118e-01		LOC120020198,LOC120060868,ap2b1,cracr2b,vps50
GO:0016773	phosphotransferase activity, alcohol group as acceptor	molecular_function	4	65	1367	31285	1.41	3.161e-01	4.118e-01		LOC120043213,LOC120053194,LOC120065642,nek7
GO:0010605	negative regulation of macromolecule metabolic process	biological_process	3	65	987	31285	1.46	3.372e-01	4.336e-01		LOC120065442,pphln1,ptprc
GO:0006629	lipid metabolic process	biological_process	3	65	995	31285	1.45	3.418e-01	4.338e-01	Y	LOC120028089,bco2a,gde1
GO:0016301	kinase activity	molecular_function	4	65	1456	31285	1.32	3.585e-01	4.492e-01		LOC120043213,LOC120053194,LOC120065642,nek7
GO:0009892	negative regulation of metabolic process	biological_process	3	65	1037	31285	1.39	3.658e-01	4.527e-01		LOC120065442,pphln1,ptprc
GO:0031410	cytoplasmic vesicle	cellular_component	3	65	1060	31285	1.36	3.789e-01	4.595e-01		LOC120020198,cracr2b,vps50
GO:0097708	intracellular vesicle	cellular_component	3	65	1063	31285	1.36	3.806e-01	4.595e-01		LOC120020198,cracr2b,vps50
GO:0033036	macromolecule localization	biological_process	4	65	1539	31285	1.25	3.980e-01	4.722e-01		LOC120060868,ap2b1,cracr2b,pphln1
GO:0004888	transmembrane signaling receptor activity	molecular_function	4	65	1552	31285	1.24	4.042e-01	4.722e-01		LOC120040412,LOC120042766,LOC120053194,unc5c
GO:0005829	cytosol	cellular_component	4	65	1557	31285	1.24	4.066e-01	4.722e-01		LOC120028089,LOC120040161,LOC120053718,gpia
GO:0007166	cell surface receptor signaling pathway	biological_process	4	65	1566	31285	1.23	4.109e-01	4.722e-01		LOC120022070,LOC120040412,LOC120053194,unc5c
GO:0016192	vesicle-mediated transport	biological_process	3	65	1124	31285	1.28	4.150e-01	4.722e-01		ap2b1,cracr2b,vps50
GO:0010604	positive regulation of macromolecule metabolic process	biological_process	3	65	1173	31285	1.23	4.422e-01	4.975e-01		crtc3,ptprc,sh2d3a
GO:0031982	vesicle	cellular_component	3	65	1189	31285	1.21	4.510e-01	5.017e-01		LOC120020198,cracr2b,vps50
GO:0005739	mitochondrion	cellular_component	3	65	1244	31285	1.16	4.808e-01	5.289e-01		LOC120028089,LOC120054763,bco2a
GO:0009966	regulation of signal transduction	biological_process	3	65	1325	31285	1.09	5.234e-01	5.694e-01		LOC120022070,LOC120034415,LOC120053194
GO:0035556	intracellular signal transduction	biological_process	3	65	1433	31285	1.01	5.771e-01	6.210e-01		LOC120030672,LOC120042766,sh2d3a
GO:0009056	catabolic process	biological_process	3	65	1500	31285	0.96	6.086e-01	6.478e-01		LOC120028089,bco2a,gpia
GO:0051649	establishment of localization in cell	biological_process	3	65	1525	31285	0.95	6.199e-01	6.529e-01		LOC120020198,ap2b1,vps50
GO:0010646	regulation of cell communication	biological_process	3	65	1565	31285	0.92	6.376e-01	6.598e-01		LOC120022070,LOC120034415,LOC120053194
GO:0023051	regulation of signaling	biological_process	3	65	1570	31285	0.92	6.398e-01	6.598e-01		LOC120022070,LOC120034415,LOC120053194
GO:0048583	regulation of response to stimulus	biological_process	3	65	1642	31285	0.88	6.701e-01	6.839e-01		LOC120022070,LOC120034415,LOC120053194
GO:0090304	nucleic acid metabolic process	biological_process	3	65	1681	31285	0.86	6.857e-01	6.927e-01		LOC120051748,LOC120054763,LOC120065442
GO:1902494	catalytic complex	cellular_component	3	65	1856	31285	0.78	7.492e-01	7.492e-01		LOC120049548,LOC120054763,dnah2
