go_id	name	namespace	study_k	study_n	bg_K	bg_N	fold_enrichment	p_value	fdr	phenotype	genes
GO:0005911	cell-cell junction	cellular_component	4	95	522	34266	2.76	5.752e-02	1.382e-01		LOC120019576,LOC120020307,LOC120056781,mpp6b
GO:0007155	cell adhesion	biological_process	6	95	996	34266	2.17	5.874e-02	1.392e-01		LOC120020307,LOC120025537,LOC120045058,LOC120054371,LOC120056781,LOC120066463
GO:0009719	response to endogenous stimulus	biological_process	4	95	533	34266	2.71	6.115e-02	1.430e-01		LOC120022070,LOC120028089,LOC120053194,cracr2b
GO:0045937	positive regulation of phosphate metabolic process	biological_process	3	95	329	34266	3.29	6.374e-02	1.446e-01		LOC120053194,ptprc,sh2d3a
GO:0042327	positive regulation of phosphorylation	biological_process	3	95	329	34266	3.29	6.374e-02	1.446e-01		LOC120053194,ptprc,sh2d3a
GO:0007417	central nervous system development	biological_process	3	95	332	34266	3.26	6.512e-02	1.446e-01		LOC120020307,LOC120057339,LOC120066463
GO:0000226	microtubule cytoskeleton organization	biological_process	4	95	547	34266	2.64	6.594e-02	1.446e-01		LOC120032210,LOC120036268,LOC120040161,ttll9
GO:0007017	microtubule-based process	biological_process	5	95	780	34266	2.31	6.601e-02	1.446e-01		LOC120032210,LOC120036268,LOC120040161,dnah2,ttll9
GO:0022603	regulation of anatomical structure morphogenesis	biological_process	3	95	340	34266	3.18	6.889e-02	1.490e-01		LOC120019576,LOC120020307,LOC120040412
GO:0007010	cytoskeleton organization	biological_process	7	95	1324	34266	1.91	7.500e-02	1.602e-01		LOC120032210,LOC120032363,LOC120036268,LOC120040161,LOC120056805,iqsec3a,ttll9
GO:0141124	intracellular signaling cassette	biological_process	4	95	581	34266	2.48	7.838e-02	1.654e-01		LOC120030672,LOC120042766,LOC120065085,sh2d3a
GO:0036477	somatodendritic compartment	cellular_component	3	95	366	34266	2.96	8.178e-02	1.705e-01		LOC120062883,LOC120066718,cracr2b
GO:0098793	presynapse	cellular_component	3	95	369	34266	2.93	8.333e-02	1.716e-01		LOC120020198,LOC120020307,cracr2b
GO:0048513	animal organ development	biological_process	5	95	840	34266	2.15	8.439e-02	1.718e-01		LOC120020307,LOC120028089,LOC120049548,LOC120057339,LOC120066463
GO:0048731	system development	biological_process	8	95	1688	34266	1.71	9.651e-02	1.941e-01		LOC120020307,LOC120025537,LOC120028089,LOC120040412,LOC120049548,LOC120056781,LOC120057339,LOC120066463
GO:0070887	cellular response to chemical stimulus	biological_process	4	95	630	34266	2.29	9.820e-02	1.953e-01		LOC120022070,LOC120028089,LOC120060868,cracr2b
GO:0015631	tubulin binding	molecular_function	3	95	414	34266	2.61	1.081e-01	2.124e-01		LOC120032210,LOC120036268,ttll9
GO:0005856	cytoskeleton	cellular_component	8	95	1741	34266	1.66	1.101e-01	2.140e-01		LOC120019576,LOC120027905,LOC120032363,LOC120041588,LOC120053598,LOC120054371,LOC120056805,dnah2
GO:0022607	cellular component assembly	biological_process	8	95	1775	34266	1.63	1.193e-01	2.275e-01		LOC120020307,LOC120040161,LOC120050135,LOC120053598,LOC120056781,LOC120056805,LOC120057339,crtc3
GO:0015629	actin cytoskeleton	cellular_component	4	95	678	34266	2.13	1.197e-01	2.275e-01		LOC120019576,LOC120032363,LOC120054371,LOC120056805
GO:0042578	phosphoric ester hydrolase activity	molecular_function	4	95	683	34266	2.11	1.220e-01	2.293e-01		LOC120024897,LOC120053718,gde1,ptprc
GO:0007399	nervous system development	biological_process	6	95	1220	34266	1.77	1.232e-01	2.293e-01		LOC120020307,LOC120025537,LOC120040412,LOC120056781,LOC120057339,LOC120066463
GO:0051641	cellular localization	biological_process	8	95	1836	34266	1.57	1.369e-01	2.520e-01		LOC120020198,LOC120032363,LOC120046589,LOC120056503,LOC120060868,ap2b1,cracr2b,vps50
GO:0045202	synapse	cellular_component	5	95	995	34266	1.81	1.428e-01	2.601e-01		LOC120020198,LOC120020307,LOC120057339,LOC120066718,cracr2b
GO:1901137	carbohydrate derivative biosynthetic process	biological_process	3	95	474	34266	2.28	1.448e-01	2.610e-01		LOC120048047,LOC120049548,LOC120055734
GO:0033036	macromolecule localization	biological_process	7	95	1609	34266	1.57	1.589e-01	2.822e-01		LOC120032363,LOC120046589,LOC120056503,LOC120060868,ap2b1,cracr2b,pphln1
GO:0042325	regulation of phosphorylation	biological_process	3	95	497	34266	2.18	1.599e-01	2.822e-01		LOC120053194,ptprc,sh2d3a
GO:0016853	isomerase activity	molecular_function	3	95	510	34266	2.12	1.686e-01	2.946e-01		LOC120032210,dnah2,gpia
GO:0051239	regulation of multicellular organismal process	biological_process	4	95	781	34266	1.85	1.717e-01	2.946e-01		LOC120030672,LOC120040412,LOC120046589,LOC120056805
GO:0099536	synaptic signaling	biological_process	3	95	520	34266	2.08	1.754e-01	2.946e-01		LOC120020198,LOC120060868,LOC120062883
GO:0016757	glycosyltransferase activity	molecular_function	3	95	520	34266	2.08	1.754e-01	2.946e-01		LOC120021129,LOC120048047,LOC120055734
GO:0005768	endosome	cellular_component	3	95	520	34266	2.08	1.754e-01	2.946e-01		LOC120056503,cracr2b,vps50
GO:1901135	carbohydrate derivative metabolic process	biological_process	4	95	792	34266	1.82	1.777e-01	2.956e-01		LOC120048047,LOC120049548,LOC120055734,gpia
GO:0031410	cytoplasmic vesicle	cellular_component	5	95	1084	34266	1.66	1.827e-01	3.004e-01		LOC120020198,LOC120042986,LOC120056503,cracr2b,vps50
GO:0097708	intracellular vesicle	cellular_component	5	95	1087	34266	1.66	1.841e-01	3.004e-01		LOC120020198,LOC120042986,LOC120056503,cracr2b,vps50
GO:0044085	cellular component biogenesis	biological_process	8	95	1994	34266	1.45	1.882e-01	3.042e-01		LOC120020307,LOC120040161,LOC120050135,LOC120053598,LOC120056781,LOC120056805,LOC120057339,crtc3
GO:0090304	nucleic acid metabolic process	biological_process	7	95	1711	34266	1.48	1.966e-01	3.149e-01		LOC120030386,LOC120038469,LOC120051748,LOC120054763,LOC120065442,dnase1l1l,smg6
GO:0030234	enzyme regulator activity	molecular_function	6	95	1416	34266	1.53	1.996e-01	3.168e-01		LOC120032530,LOC120065085,asap1a,iqsec3a,sh2d3a,triob
GO:0005525	GTP binding	molecular_function	4	95	842	34266	1.71	2.058e-01	3.236e-01		LOC120028089,LOC120038202,LOC120064465,cracr2b
GO:0032561	guanyl ribonucleotide binding	molecular_function	4	95	862	34266	1.67	2.173e-01	3.362e-01		LOC120028089,LOC120038202,LOC120064465,cracr2b
GO:0007267	cell-cell signaling	biological_process	3	95	580	34266	1.87	2.177e-01	3.362e-01		LOC120020198,LOC120060868,LOC120062883
GO:0070925	organelle assembly	biological_process	3	95	589	34266	1.84	2.242e-01	3.433e-01		LOC120040161,LOC120053598,LOC120056805
GO:0019001	guanyl nucleotide binding	molecular_function	4	95	885	34266	1.63	2.308e-01	3.503e-01		LOC120028089,LOC120038202,LOC120064465,cracr2b
GO:0031982	vesicle	cellular_component	5	95	1226	34266	1.47	2.534e-01	3.795e-01		LOC120020198,LOC120042986,LOC120056503,cracr2b,vps50
GO:0016070	RNA metabolic process	biological_process	5	95	1231	34266	1.47	2.560e-01	3.795e-01		LOC120030386,LOC120038469,LOC120054763,LOC120065442,smg6
GO:0098590	plasma membrane region	cellular_component	3	95	633	34266	1.71	2.566e-01	3.795e-01		LOC120020307,LOC120066718,sh3yl1
GO:0050793	regulation of developmental process	biological_process	3	95	658	34266	1.64	2.753e-01	4.025e-01		LOC120019576,LOC120020307,LOC120040412
GO:0030036	actin cytoskeleton organization	biological_process	3	95	660	34266	1.64	2.768e-01	4.025e-01		LOC120032363,LOC120056805,iqsec3a
GO:0009056	catabolic process	biological_process	6	95	1594	34266	1.36	2.808e-01	4.048e-01		LOC120028089,LOC120056503,bco2a,dnase1l1l,gpia,smg6
GO:0030029	actin filament-based process	biological_process	3	95	678	34266	1.6	2.904e-01	4.152e-01		LOC120032363,LOC120056805,iqsec3a
GO:0140640	catalytic activity, acting on a nucleic acid	molecular_function	3	95	684	34266	1.58	2.950e-01	4.183e-01		LOC120038469,LOC120054763,dnase1l1l
GO:0010646	regulation of cell communication	biological_process	6	95	1629	34266	1.33	2.976e-01	4.186e-01		LOC120020307,LOC120022070,LOC120032530,LOC120034415,LOC120053194,iqsec3a
GO:0023051	regulation of signaling	biological_process	6	95	1634	34266	1.32	3.001e-01	4.187e-01		LOC120020307,LOC120022070,LOC120032530,LOC120034415,LOC120053194,iqsec3a
GO:0016788	hydrolase activity, acting on ester bonds	molecular_function	4	95	1007	34266	1.43	3.055e-01	4.228e-01		LOC120024897,LOC120053718,gde1,ptprc
GO:0003008	system process	biological_process	3	95	709	34266	1.53	3.139e-01	4.310e-01		LOC120056235,LOC120056805,LOC120062883
GO:0010605	negative regulation of macromolecule metabolic process	biological_process	4	95	1033	34266	1.4	3.218e-01	4.383e-01		LOC120065442,pphln1,ptprc,smg6
GO:0032774	RNA biosynthetic process	biological_process	4	95	1040	34266	1.39	3.262e-01	4.409e-01		LOC120030386,LOC120038469,LOC120054763,LOC120065442
GO:0042221	response to chemical	biological_process	4	95	1045	34266	1.38	3.293e-01	4.417e-01		LOC120022070,LOC120028089,LOC120060868,cracr2b
GO:0009966	regulation of signal transduction	biological_process	5	95	1386	34266	1.3	3.397e-01	4.521e-01		LOC120022070,LOC120032530,LOC120034415,LOC120053194,iqsec3a
GO:0030154	cell differentiation	biological_process	6	95	1730	34266	1.25	3.473e-01	4.528e-01		LOC120025537,LOC120028089,LOC120040412,LOC120056805,LOC120057339,LOC120060868
GO:0048869	cellular developmental process	biological_process	6	95	1731	34266	1.25	3.478e-01	4.528e-01		LOC120025537,LOC120028089,LOC120040412,LOC120056805,LOC120057339,LOC120060868
GO:0141187	nucleic acid biosynthetic process	biological_process	4	95	1076	34266	1.34	3.489e-01	4.528e-01		LOC120030386,LOC120038469,LOC120054763,LOC120065442
GO:0048699	generation of neurons	biological_process	3	95	759	34266	1.43	3.519e-01	4.528e-01		LOC120025537,LOC120040412,LOC120057339
GO:0009892	negative regulation of metabolic process	biological_process	4	95	1083	34266	1.33	3.533e-01	4.528e-01		LOC120065442,pphln1,ptprc,smg6
GO:0015630	microtubule cytoskeleton	cellular_component	3	95	768	34266	1.41	3.587e-01	4.563e-01		LOC120041588,LOC120053598,dnah2
GO:1902531	regulation of intracellular signal transduction	biological_process	3	95	783	34266	1.38	3.700e-01	4.673e-01		LOC120032530,LOC120053194,iqsec3a
GO:0022008	neurogenesis	biological_process	3	95	809	34266	1.34	3.896e-01	4.863e-01		LOC120025537,LOC120040412,LOC120057339
GO:0004888	transmembrane signaling receptor activity	molecular_function	6	95	1817	34266	1.19	3.908e-01	4.863e-01		LOC120040412,LOC120042766,LOC120053194,LOC120056235,LOC120062883,unc5c
GO:0005783	endoplasmic reticulum	cellular_component	4	95	1150	34266	1.25	3.956e-01	4.884e-01		LOC120030672,LOC120034415,LOC120048047,LOC120049548
GO:0120036	plasma membrane bounded cell projection organization	biological_process	3	95	824	34266	1.31	4.009e-01	4.884e-01		LOC120040161,LOC120040412,LOC120053598
GO:0010558	negative regulation of macromolecule biosynthetic process	biological_process	3	95	824	34266	1.31	4.009e-01	4.884e-01		LOC120065442,pphln1,smg6
GO:0030030	cell projection organization	biological_process	3	95	831	34266	1.3	4.061e-01	4.913e-01		LOC120040161,LOC120040412,LOC120053598
GO:0009057	macromolecule catabolic process	biological_process	3	95	838	34266	1.29	4.113e-01	4.941e-01		LOC120056503,dnase1l1l,smg6
GO:0009890	negative regulation of biosynthetic process	biological_process	3	95	842	34266	1.29	4.143e-01	4.943e-01		LOC120065442,pphln1,smg6
GO:0065003	protein-containing complex assembly	biological_process	3	95	854	34266	1.27	4.232e-01	5.014e-01		LOC120040161,LOC120050135,crtc3
GO:0015031	protein transport	biological_process	3	95	861	34266	1.26	4.283e-01	5.041e-01		LOC120056503,ap2b1,cracr2b
GO:1902494	catalytic complex	cellular_component	6	95	1900	34266	1.14	4.322e-01	5.053e-01		LOC120030386,LOC120038469,LOC120049548,LOC120054763,dnah2,smg6
GO:0051128	regulation of cellular component organization	biological_process	3	95	926	34266	1.17	4.755e-01	5.521e-01		LOC120019576,LOC120020307,LOC120040412
GO:0043933	protein-containing complex organization	biological_process	3	95	968	34266	1.12	5.050e-01	5.786e-01		LOC120040161,LOC120050135,crtc3
GO:0045184	establishment of protein localization	biological_process	3	95	968	34266	1.12	5.050e-01	5.786e-01		LOC120056503,ap2b1,cracr2b
GO:0034654	nucleobase-containing compound biosynthetic process	biological_process	4	95	1365	34266	1.06	5.268e-01	5.977e-01		LOC120030386,LOC120038469,LOC120054763,LOC120065442
GO:0048583	regulation of response to stimulus	biological_process	5	95	1733	34266	1.04	5.286e-01	5.977e-01		LOC120022070,LOC120032530,LOC120034415,LOC120053194,iqsec3a
GO:0009893	positive regulation of metabolic process	biological_process	4	95	1385	34266	1.04	5.384e-01	6.009e-01		LOC120053194,crtc3,ptprc,sh2d3a
GO:0009653	anatomical structure morphogenesis	biological_process	3	95	1017	34266	1.06	5.384e-01	6.009e-01		LOC120020307,LOC120040412,LOC120056805
GO:0006629	lipid metabolic process	biological_process	3	95	1059	34266	1.02	5.660e-01	6.277e-01	Y	LOC120028089,bco2a,gde1
GO:0035556	intracellular signal transduction	biological_process	4	95	1456	34266	0.99	5.783e-01	6.372e-01		LOC120030672,LOC120042766,LOC120065085,sh2d3a
GO:0065008	regulation of biological quality	biological_process	4	95	1488	34266	0.97	5.957e-01	6.522e-01		LOC120019576,LOC120040412,LOC120062883,cracr2b
GO:0017111	ribonucleoside triphosphate phosphatase activity	molecular_function	3	95	1122	34266	0.96	6.055e-01	6.588e-01		LOC120064465,cracr2b,dnah2
GO:0016192	vesicle-mediated transport	biological_process	3	95	1154	34266	0.94	6.246e-01	6.754e-01		ap2b1,cracr2b,vps50
GO:0051649	establishment of localization in cell	biological_process	4	95	1562	34266	0.92	6.342e-01	6.814e-01		LOC120020198,LOC120056503,ap2b1,vps50
GO:0016462	pyrophosphatase activity	molecular_function	3	95	1207	34266	0.9	6.549e-01	6.925e-01		LOC120064465,cracr2b,dnah2
GO:0016818	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	molecular_function	3	95	1215	34266	0.89	6.593e-01	6.925e-01		LOC120064465,cracr2b,dnah2
GO:0010604	positive regulation of macromolecule metabolic process	biological_process	3	95	1217	34266	0.89	6.604e-01	6.925e-01		crtc3,ptprc,sh2d3a
GO:0016817	hydrolase activity, acting on acid anhydrides	molecular_function	3	95	1217	34266	0.89	6.604e-01	6.925e-01		LOC120064465,cracr2b,dnah2
GO:0005829	cytosol	cellular_component	4	95	1640	34266	0.88	6.722e-01	7.005e-01		LOC120028089,LOC120040161,LOC120053718,gpia
GO:0007166	cell surface receptor signaling pathway	biological_process	4	95	1672	34266	0.86	6.870e-01	7.117e-01		LOC120022070,LOC120040412,LOC120053194,unc5c
GO:0005739	mitochondrion	cellular_component	3	95	1277	34266	0.85	6.923e-01	7.129e-01		LOC120028089,LOC120054763,bco2a
GO:0046907	intracellular transport	biological_process	3	95	1367	34266	0.79	7.358e-01	7.532e-01		LOC120056503,ap2b1,vps50
GO:0007186	G protein-coupled receptor signaling pathway	biological_process	3	95	1471	34266	0.74	7.799e-01	7.937e-01		LOC120056235,LOC120060868,LOC120062883
GO:0098796	membrane protein complex	cellular_component	3	95	1498	34266	0.72	7.904e-01	7.996e-01		LOC120020307,LOC120056503,ap2b1
GO:0010467	gene expression	biological_process	4	95	1957	34266	0.74	7.984e-01	8.031e-01		LOC120030386,LOC120038469,LOC120054763,LOC120065442
GO:0031090	organelle membrane	cellular_component	3	95	1726	34266	0.63	8.632e-01	8.632e-01		LOC120020198,LOC120034415,LOC120056503
