go_id	name	namespace	study_k	study_n	bg_K	bg_N	fold_enrichment	p_value	fdr	phenotype	genes
GO:0005344	oxygen carrier activity	molecular_function	18	920	41	34266	16.35	5.049e-18	1.515e-15	Y	LOC120034040,LOC120034041,LOC120034042,LOC120034130,LOC120034143,LOC120034207,LOC120034211,LOC120034256,LOC120034257,LOC120034258,LOC120034259,LOC120034260,LOC120034368,LOC120034390,LOC120034464,LOC120034563,LOC120034564,LOC120034565
GO:0005833	hemoglobin complex	cellular_component	18	920	41	34266	16.35	5.049e-18	1.515e-15		LOC120034040,LOC120034041,LOC120034042,LOC120034130,LOC120034143,LOC120034207,LOC120034211,LOC120034256,LOC120034257,LOC120034258,LOC120034259,LOC120034260,LOC120034368,LOC120034390,LOC120034464,LOC120034563,LOC120034564,LOC120034565
GO:0031720	haptoglobin binding	molecular_function	18	920	41	34266	16.35	5.049e-18	1.515e-15		LOC120034040,LOC120034041,LOC120034042,LOC120034130,LOC120034143,LOC120034207,LOC120034211,LOC120034256,LOC120034257,LOC120034258,LOC120034259,LOC120034260,LOC120034368,LOC120034390,LOC120034464,LOC120034563,LOC120034564,LOC120034565
GO:0031838	haptoglobin-hemoglobin complex	cellular_component	18	920	41	34266	16.35	5.049e-18	1.515e-15		LOC120034040,LOC120034041,LOC120034042,LOC120034130,LOC120034143,LOC120034207,LOC120034211,LOC120034256,LOC120034257,LOC120034258,LOC120034259,LOC120034260,LOC120034368,LOC120034390,LOC120034464,LOC120034563,LOC120034564,LOC120034565
GO:0015671	oxygen transport	biological_process	18	920	46	34266	14.57	6.207e-17	1.490e-14	Y	LOC120034040,LOC120034041,LOC120034042,LOC120034130,LOC120034143,LOC120034207,LOC120034211,LOC120034256,LOC120034257,LOC120034258,LOC120034259,LOC120034260,LOC120034368,LOC120034390,LOC120034464,LOC120034563,LOC120034564,LOC120034565
GO:0019825	oxygen binding	molecular_function	18	920	51	34266	13.15	5.416e-16	1.083e-13	Y	LOC120034040,LOC120034041,LOC120034042,LOC120034130,LOC120034143,LOC120034207,LOC120034211,LOC120034256,LOC120034257,LOC120034258,LOC120034259,LOC120034260,LOC120034368,LOC120034390,LOC120034464,LOC120034563,LOC120034564,LOC120034565
GO:0015669	gas transport	biological_process	18	920	52	34266	12.89	8.076e-16	1.385e-13		LOC120034040,LOC120034041,LOC120034042,LOC120034130,LOC120034143,LOC120034207,LOC120034211,LOC120034256,LOC120034257,LOC120034258,LOC120034259,LOC120034260,LOC120034368,LOC120034390,LOC120034464,LOC120034563,LOC120034564,LOC120034565
GO:0042744	hydrogen peroxide catabolic process	biological_process	18	920	53	34266	12.65	1.193e-15	1.590e-13		LOC120034040,LOC120034041,LOC120034042,LOC120034130,LOC120034143,LOC120034207,LOC120034211,LOC120034256,LOC120034257,LOC120034258,LOC120034259,LOC120034260,LOC120034368,LOC120034390,LOC120034464,LOC120034563,LOC120034564,LOC120034565
GO:0042743	hydrogen peroxide metabolic process	biological_process	18	920	53	34266	12.65	1.193e-15	1.590e-13		LOC120034040,LOC120034041,LOC120034042,LOC120034130,LOC120034143,LOC120034207,LOC120034211,LOC120034256,LOC120034257,LOC120034258,LOC120034259,LOC120034260,LOC120034368,LOC120034390,LOC120034464,LOC120034563,LOC120034564,LOC120034565
GO:0072593	reactive oxygen species metabolic process	biological_process	20	920	86	34266	8.66	1.064e-13	1.277e-11	Y	LOC120027734,LOC120031281,LOC120034040,LOC120034041,LOC120034042,LOC120034130,LOC120034143,LOC120034207,LOC120034211,LOC120034256,LOC120034257,LOC120034258,LOC120034259,LOC120034260,LOC120034368,LOC120034390,LOC120034464,LOC120034563,LOC120034564,LOC120034565
GO:0072562	blood microparticle	cellular_component	18	920	67	34266	10.01	1.214e-13	1.325e-11		LOC120034040,LOC120034041,LOC120034042,LOC120034130,LOC120034143,LOC120034207,LOC120034211,LOC120034256,LOC120034257,LOC120034258,LOC120034259,LOC120034260,LOC120034368,LOC120034390,LOC120034464,LOC120034563,LOC120034564,LOC120034565
GO:0004601	peroxidase activity	molecular_function	18	920	90	34266	7.45	2.753e-11	2.753e-09		LOC120034040,LOC120034041,LOC120034042,LOC120034130,LOC120034143,LOC120034207,LOC120034211,LOC120034256,LOC120034257,LOC120034258,LOC120034259,LOC120034260,LOC120034368,LOC120034390,LOC120034464,LOC120034563,LOC120034564,LOC120034565
GO:0045179	apical cortex	cellular_component	9	920	15	34266	22.35	3.020e-11	2.788e-09		LOC120035949,LOC120036775,LOC120038021,LOC120038024,LOC120043108,LOC120043109,LOC120043110,LOC120047173,LOC120047327
GO:0016684	oxidoreductase activity, acting on peroxide as acceptor	molecular_function	18	920	97	34266	6.91	1.023e-10	8.767e-09		LOC120034040,LOC120034041,LOC120034042,LOC120034130,LOC120034143,LOC120034207,LOC120034211,LOC120034256,LOC120034257,LOC120034258,LOC120034259,LOC120034260,LOC120034368,LOC120034390,LOC120034464,LOC120034563,LOC120034564,LOC120034565
GO:0016209	antioxidant activity	molecular_function	18	920	105	34266	6.38	3.991e-10	3.192e-08		LOC120034040,LOC120034041,LOC120034042,LOC120034130,LOC120034143,LOC120034207,LOC120034211,LOC120034256,LOC120034257,LOC120034258,LOC120034259,LOC120034260,LOC120034368,LOC120034390,LOC120034464,LOC120034563,LOC120034564,LOC120034565
GO:0140104	molecular carrier activity	molecular_function	25	920	225	34266	4.14	2.450e-09	1.838e-07		LOC120028853,LOC120032565,LOC120032611,LOC120032787,LOC120034040,LOC120034041,LOC120034042,LOC120034130,LOC120034143,LOC120034207,LOC120034211,LOC120034256,LOC120034257,LOC120034258,LOC120034259,LOC120034260,LOC120034368,LOC120034390,LOC120034464,LOC120034563,LOC120034564,LOC120034565,LOC120038029,LOC120048357,LOC120050578
GO:0020037	heme binding	molecular_function	25	920	239	34266	3.9	8.452e-09	5.966e-07		LOC120031281,LOC120034040,LOC120034041,LOC120034042,LOC120034130,LOC120034143,LOC120034207,LOC120034211,LOC120034256,LOC120034257,LOC120034258,LOC120034259,LOC120034260,LOC120034368,LOC120034390,LOC120034464,LOC120034563,LOC120034564,LOC120034565,LOC120035602,LOC120039609,LOC120042124,LOC120042131,LOC120044844,LOC120048801
GO:0046906	tetrapyrrole binding	molecular_function	25	920	243	34266	3.83	1.182e-08	7.882e-07		LOC120031281,LOC120034040,LOC120034041,LOC120034042,LOC120034130,LOC120034143,LOC120034207,LOC120034211,LOC120034256,LOC120034257,LOC120034258,LOC120034259,LOC120034260,LOC120034368,LOC120034390,LOC120034464,LOC120034563,LOC120034564,LOC120034565,LOC120035602,LOC120039609,LOC120042124,LOC120042131,LOC120044844,LOC120048801
GO:0043177	organic acid binding	molecular_function	21	920	197	34266	3.97	9.367e-08	5.916e-06		LOC120034040,LOC120034041,LOC120034042,LOC120034130,LOC120034143,LOC120034207,LOC120034211,LOC120034256,LOC120034257,LOC120034258,LOC120034259,LOC120034260,LOC120034368,LOC120034390,LOC120034464,LOC120034563,LOC120034564,LOC120034565,LOC120042862,LOC120048724,LOC120051445
GO:0099568	cytoplasmic region	cellular_component	11	920	60	34266	6.83	5.078e-07	2.902e-05		LOC120035949,LOC120036775,LOC120038021,LOC120038024,LOC120043108,LOC120043109,LOC120043110,LOC120047173,LOC120047327,rims1b,rims2a
GO:0099738	cell cortex region	cellular_component	11	920	60	34266	6.83	5.078e-07	2.902e-05		LOC120035949,LOC120036775,LOC120038021,LOC120038024,LOC120043108,LOC120043109,LOC120043110,LOC120047173,LOC120047327,rims1b,rims2a
GO:0005245	voltage-gated calcium channel activity	molecular_function	11	920	84	34266	4.88	1.533e-05	8.363e-04		LOC120023380,LOC120032361,LOC120032372,LOC120032395,LOC120034271,LOC120034351,LOC120035028,LOC120036666,LOC120040628,LOC120041637,LOC120047712
GO:0006816	calcium ion transport	biological_process	17	920	230	34266	2.75	1.772e-04	9.246e-03	Y	LOC120023380,LOC120024697,LOC120032125,LOC120032361,LOC120032372,LOC120032395,LOC120034271,LOC120034351,LOC120035028,LOC120036666,LOC120040198,LOC120040628,LOC120041637,LOC120047712,LOC120051648,slc24a5,slc8a2b
GO:0005576	extracellular region	cellular_component	54	920	1220	34266	1.65	2.605e-04	1.303e-02		LOC120017348,LOC120024764,LOC120029189,LOC120031138,LOC120031295,LOC120032118,LOC120032520,LOC120034040,LOC120034041,LOC120034042,LOC120034130,LOC120034143,LOC120034207,LOC120034211,LOC120034256,LOC120034257,LOC120034258,LOC120034259,LOC120034260,LOC120034368,LOC120034390,LOC120034464,LOC120034563,LOC120034564,LOC120034565
GO:0001654	eye development	biological_process	13	920	161	34266	3.01	4.296e-04	1.909e-02		LOC120030692,LOC120033014,LOC120034426,LOC120041978,LOC120043662,LOC120050560,LOC120050565,LOC120050566,LOC120050580,LOC120050862,LOC120050864,LOC120050865,crybgx
GO:0150063	visual system development	biological_process	13	920	161	34266	3.01	4.296e-04	1.909e-02		LOC120030692,LOC120033014,LOC120034426,LOC120041978,LOC120043662,LOC120050560,LOC120050565,LOC120050566,LOC120050580,LOC120050862,LOC120050864,LOC120050865,crybgx
GO:0048880	sensory system development	biological_process	13	920	161	34266	3.01	4.296e-04	1.909e-02		LOC120030692,LOC120033014,LOC120034426,LOC120041978,LOC120043662,LOC120050560,LOC120050565,LOC120050566,LOC120050580,LOC120050862,LOC120050864,LOC120050865,crybgx
GO:0002449	lymphocyte mediated immunity	biological_process	6	920	39	34266	5.73	5.640e-04	2.256e-02		LOC120018157,LOC120032458,LOC120034230,LOC120036770,LOC120036924,LOC120037498
GO:0019724	B cell mediated immunity	biological_process	6	920	39	34266	5.73	5.640e-04	2.256e-02		LOC120018157,LOC120032458,LOC120034230,LOC120036770,LOC120036924,LOC120037498
GO:0016064	immunoglobulin mediated immune response	biological_process	6	920	39	34266	5.73	5.640e-04	2.256e-02	Y	LOC120018157,LOC120032458,LOC120034230,LOC120036770,LOC120036924,LOC120037498
GO:0009056	catabolic process	biological_process	65	920	1594	34266	1.52	5.950e-04	2.303e-02		LOC120017705,LOC120017880,LOC120018827,LOC120019732,LOC120023431,LOC120025220,LOC120026446,LOC120028660,LOC120028813,LOC120028888,LOC120031228,LOC120031308,LOC120031382,LOC120031389,LOC120031496,LOC120032113,LOC120032839,LOC120033335,LOC120034040,LOC120034041,LOC120034042,LOC120034075,LOC120034130,LOC120034143,LOC120034207
GO:0005262	calcium channel activity	molecular_function	14	920	191	34266	2.73	6.950e-04	2.606e-02		LOC120023380,LOC120024697,LOC120032361,LOC120032372,LOC120032395,LOC120034271,LOC120034351,LOC120035028,LOC120036666,LOC120040198,LOC120040628,LOC120041637,LOC120047712,slc24a5
GO:0015085	calcium ion transmembrane transporter activity	molecular_function	16	920	237	34266	2.51	7.336e-04	2.621e-02		LOC120023380,LOC120024697,LOC120032125,LOC120032361,LOC120032372,LOC120032395,LOC120034271,LOC120034351,LOC120035028,LOC120036666,LOC120040198,LOC120040628,LOC120041637,LOC120047712,slc24a5,slc8a2b
GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	biological_process	6	920	41	34266	5.45	7.427e-04	2.621e-02	Y	LOC120018157,LOC120032458,LOC120034230,LOC120036770,LOC120036924,LOC120037498
GO:0005938	cell cortex	cellular_component	18	920	285	34266	2.35	7.717e-04	2.646e-02		LOC120031673,LOC120032585,LOC120035949,LOC120036232,LOC120036510,LOC120036775,LOC120038021,LOC120038024,LOC120043099,LOC120043108,LOC120043109,LOC120043110,LOC120044712,LOC120047173,LOC120047327,LOC120050816,rims1b,rims2a
GO:0002088	lens development in camera-type eye	biological_process	10	920	113	34266	3.3	9.543e-04	3.181e-02		LOC120034426,LOC120041978,LOC120050560,LOC120050565,LOC120050566,LOC120050580,LOC120050862,LOC120050864,LOC120050865,crybgx
GO:0002443	leukocyte mediated immunity	biological_process	6	920	44	34266	5.08	1.089e-03	3.533e-02		LOC120018157,LOC120032458,LOC120034230,LOC120036770,LOC120036924,LOC120037498
GO:0051968	positive regulation of synaptic transmission, glutamatergic	biological_process	4	920	18	34266	8.28	1.169e-03	3.598e-02		LOC120032361,LOC120032372,LOC120040628,LOC120047712
GO:0099590	neurotransmitter receptor internalization	biological_process	4	920	18	34266	8.28	1.169e-03	3.598e-02		LOC120032361,LOC120032372,LOC120040628,LOC120047712
GO:0005666	RNA polymerase III complex	cellular_component	5	920	31	34266	6.01	1.313e-03	3.625e-02		LOC120022234,LOC120031161,LOC120034192,LOC120048860,LOC120049121
GO:0005212	structural constituent of eye lens	molecular_function	10	920	118	34266	3.16	1.329e-03	3.625e-02		LOC120034426,LOC120041978,LOC120050560,LOC120050565,LOC120050566,LOC120050580,LOC120050862,LOC120050864,LOC120050865,crybgx
GO:0002399	MHC class II protein complex assembly	biological_process	4	920	19	34266	7.84	1.450e-03	3.625e-02		LOC120018157,LOC120036770,LOC120036924,LOC120037498
GO:0023026	MHC class II protein complex binding	molecular_function	4	920	19	34266	7.84	1.450e-03	3.625e-02		LOC120018157,LOC120036770,LOC120036924,LOC120037498
GO:0002396	MHC protein complex assembly	biological_process	4	920	19	34266	7.84	1.450e-03	3.625e-02		LOC120018157,LOC120036770,LOC120036924,LOC120037498
GO:0002501	peptide antigen assembly with MHC protein complex	biological_process	4	920	19	34266	7.84	1.450e-03	3.625e-02		LOC120018157,LOC120036770,LOC120036924,LOC120037498
GO:0023023	MHC protein complex binding	molecular_function	4	920	19	34266	7.84	1.450e-03	3.625e-02		LOC120018157,LOC120036770,LOC120036924,LOC120037498
GO:0002503	peptide antigen assembly with MHC class II protein complex	biological_process	4	920	19	34266	7.84	1.450e-03	3.625e-02		LOC120018157,LOC120036770,LOC120036924,LOC120037498
GO:0019886	antigen processing and presentation of exogenous peptide antigen via MHC class II	biological_process	4	920	19	34266	7.84	1.450e-03	3.625e-02		LOC120018157,LOC120036770,LOC120036924,LOC120037498
GO:0019941	modification-dependent protein catabolic process	biological_process	28	920	566	34266	1.84	1.615e-03	3.735e-02		LOC120017705,LOC120017880,LOC120023431,LOC120025220,LOC120026446,LOC120028660,LOC120031228,LOC120031382,LOC120031496,LOC120032839,LOC120034075,LOC120034357,LOC120034746,LOC120034786,LOC120034990,LOC120035934,LOC120036222,LOC120037120,LOC120037910,LOC120038696,LOC120040511,LOC120042770,LOC120046258,LOC120047790,LOC120048342
GO:0043632	modification-dependent macromolecule catabolic process	biological_process	28	920	566	34266	1.84	1.615e-03	3.735e-02		LOC120017705,LOC120017880,LOC120023431,LOC120025220,LOC120026446,LOC120028660,LOC120031228,LOC120031382,LOC120031496,LOC120032839,LOC120034075,LOC120034357,LOC120034746,LOC120034786,LOC120034990,LOC120035934,LOC120036222,LOC120037120,LOC120037910,LOC120038696,LOC120040511,LOC120042770,LOC120046258,LOC120047790,LOC120048342
GO:0008333	endosome to lysosome transport	biological_process	6	920	48	34266	4.66	1.729e-03	3.735e-02		LOC120019732,LOC120032361,LOC120032372,LOC120034098,LOC120040628,LOC120047712
GO:2000311	regulation of AMPA receptor activity	biological_process	5	920	33	34266	5.64	1.754e-03	3.735e-02		LOC120032361,LOC120032372,LOC120034033,LOC120040628,LOC120047712
GO:0099601	regulation of neurotransmitter receptor activity	biological_process	5	920	33	34266	5.64	1.754e-03	3.735e-02		LOC120032361,LOC120032372,LOC120034033,LOC120040628,LOC120047712
GO:0002381	immunoglobulin production involved in immunoglobulin-mediated immune response	biological_process	4	920	20	34266	7.45	1.774e-03	3.735e-02	Y	LOC120018157,LOC120036770,LOC120036924,LOC120037498
GO:0042613	MHC class II protein complex	cellular_component	4	920	20	34266	7.45	1.774e-03	3.735e-02		LOC120018157,LOC120036770,LOC120036924,LOC120037498
GO:0042611	MHC protein complex	cellular_component	4	920	20	34266	7.45	1.774e-03	3.735e-02		LOC120018157,LOC120036770,LOC120036924,LOC120037498
GO:0098943	neurotransmitter receptor transport, postsynaptic endosome to lysosome	biological_process	4	920	20	34266	7.45	1.774e-03	3.735e-02		LOC120032361,LOC120032372,LOC120040628,LOC120047712
GO:0034762	regulation of transmembrane transport	biological_process	14	920	212	34266	2.46	1.884e-03	3.898e-02		LOC120029350,LOC120029915,LOC120031037,LOC120031470,LOC120032361,LOC120032372,LOC120032395,LOC120033736,LOC120033963,LOC120034033,LOC120034351,LOC120040628,LOC120047712,LOC120051648
GO:0007423	sensory organ development	biological_process	13	920	190	34266	2.55	1.975e-03	4.017e-02		LOC120030692,LOC120033014,LOC120034426,LOC120041978,LOC120043662,LOC120050560,LOC120050565,LOC120050566,LOC120050580,LOC120050862,LOC120050864,LOC120050865,crybgx
GO:0002504	antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	biological_process	4	920	21	34266	7.09	2.146e-03	4.221e-02		LOC120018157,LOC120036770,LOC120036924,LOC120037498
GO:0002495	antigen processing and presentation of peptide antigen via MHC class II	biological_process	4	920	21	34266	7.09	2.146e-03	4.221e-02		LOC120018157,LOC120036770,LOC120036924,LOC120037498
GO:0010469	regulation of signaling receptor activity	biological_process	6	920	51	34266	4.38	2.372e-03	4.590e-02		LOC120032361,LOC120032372,LOC120032517,LOC120034033,LOC120040628,LOC120047712
GO:0043010	camera-type eye development	biological_process	10	920	129	34266	2.89	2.581e-03	4.917e-02		LOC120034426,LOC120041978,LOC120050560,LOC120050565,LOC120050566,LOC120050580,LOC120050862,LOC120050864,LOC120050865,crybgx
GO:0005891	voltage-gated calcium channel complex	cellular_component	7	920	71	34266	3.67	2.944e-03	5.291e-02		LOC120023380,LOC120032361,LOC120032395,LOC120034271,LOC120034351,LOC120036666,LOC120041637
GO:0002478	antigen processing and presentation of exogenous peptide antigen	biological_process	4	920	23	34266	6.48	3.042e-03	5.291e-02		LOC120018157,LOC120036770,LOC120036924,LOC120037498
GO:0019884	antigen processing and presentation of exogenous antigen	biological_process	4	920	23	34266	6.48	3.042e-03	5.291e-02		LOC120018157,LOC120036770,LOC120036924,LOC120037498
GO:0098970	postsynaptic neurotransmitter receptor diffusion trapping	biological_process	4	920	23	34266	6.48	3.042e-03	5.291e-02		LOC120032361,LOC120032372,LOC120040628,LOC120047712
GO:0099628	neurotransmitter receptor diffusion trapping	biological_process	4	920	23	34266	6.48	3.042e-03	5.291e-02		LOC120032361,LOC120032372,LOC120040628,LOC120047712
GO:0098953	receptor diffusion trapping	biological_process	4	920	23	34266	6.48	3.042e-03	5.291e-02		LOC120032361,LOC120032372,LOC120040628,LOC120047712
GO:0006511	ubiquitin-dependent protein catabolic process	biological_process	26	920	541	34266	1.79	3.413e-03	5.835e-02		LOC120017880,LOC120023431,LOC120025220,LOC120028660,LOC120031228,LOC120031382,LOC120031496,LOC120032839,LOC120034075,LOC120034357,LOC120034746,LOC120034786,LOC120034990,LOC120035934,LOC120036222,LOC120037120,LOC120037910,LOC120038696,LOC120040511,LOC120042770,LOC120046258,LOC120047790,LOC120048342,LOC120048863,psmc4
GO:0005506	iron ion binding	molecular_function	15	920	251	34266	2.23	3.453e-03	5.835e-02		LOC120034042,LOC120034258,LOC120034259,LOC120034390,LOC120034565,LOC120035040,LOC120035180,LOC120035602,LOC120036150,LOC120039609,LOC120042124,LOC120042131,LOC120044844,LOC120048801,LOC120056450
GO:0022843	voltage-gated monoatomic cation channel activity	molecular_function	17	920	304	34266	2.08	3.805e-03	6.278e-02		LOC120023380,LOC120029350,LOC120029915,LOC120030936,LOC120032361,LOC120032372,LOC120032395,LOC120034271,LOC120034351,LOC120035028,LOC120036666,LOC120039924,LOC120040197,LOC120040628,LOC120041637,LOC120047712,LOC120056459
GO:0050806	positive regulation of synaptic transmission	biological_process	6	920	56	34266	3.99	3.819e-03	6.278e-02		LOC120032361,LOC120032372,LOC120040628,LOC120047712,rims1b,rims2a
GO:0030163	protein catabolic process	biological_process	29	920	632	34266	1.71	3.977e-03	6.448e-02		LOC120017705,LOC120017880,LOC120018827,LOC120023431,LOC120025220,LOC120026446,LOC120028660,LOC120031228,LOC120031382,LOC120031496,LOC120032839,LOC120034075,LOC120034357,LOC120034746,LOC120034786,LOC120034990,LOC120035934,LOC120036222,LOC120037120,LOC120037910,LOC120038696,LOC120040511,LOC120042770,LOC120046258,LOC120047790
GO:0019226	transmission of nerve impulse	biological_process	5	920	40	34266	4.66	4.169e-03	6.670e-02		LOC120032361,LOC120032372,LOC120040628,LOC120041637,LOC120047712
GO:0070588	calcium ion transmembrane transport	biological_process	12	920	184	34266	2.43	4.258e-03	6.723e-02		LOC120023380,LOC120032125,LOC120032361,LOC120032395,LOC120034271,LOC120034351,LOC120035028,LOC120036666,LOC120040198,LOC120041637,slc24a5,slc8a2b
GO:0022898	regulation of transmembrane transporter activity	biological_process	9	920	117	34266	2.87	4.368e-03	6.807e-02		LOC120031470,LOC120032361,LOC120032372,LOC120033963,LOC120034033,LOC120034351,LOC120040628,LOC120047712,LOC120051648
GO:0031624	ubiquitin conjugating enzyme binding	molecular_function	5	920	41	34266	4.54	4.645e-03	7.146e-02		LOC120031228,LOC120041291,LOC120047790,LOC120048342,ube3d
GO:0048002	antigen processing and presentation of peptide antigen	biological_process	4	920	27	34266	5.52	5.539e-03	8.414e-02		LOC120018157,LOC120036770,LOC120036924,LOC120037498
GO:0002250	adaptive immune response	biological_process	6	920	62	34266	3.6	6.319e-03	9.259e-02	Y	LOC120018157,LOC120032458,LOC120034230,LOC120036770,LOC120036924,LOC120037498
GO:0002377	immunoglobulin production	biological_process	4	920	28	34266	5.32	6.327e-03	9.259e-02	Y	LOC120018157,LOC120036770,LOC120036924,LOC120037498
GO:0002440	production of molecular mediator of immune response	biological_process	4	920	28	34266	5.32	6.327e-03	9.259e-02	Y	LOC120018157,LOC120036770,LOC120036924,LOC120037498
GO:0038179	neurotrophin signaling pathway	biological_process	3	920	15	34266	7.45	6.895e-03	9.909e-02		LOC120032586,LOC120036154,LOC120039573
GO:0044390	ubiquitin-like protein conjugating enzyme binding	molecular_function	5	920	45	34266	4.14	6.937e-03	9.909e-02		LOC120031228,LOC120041291,LOC120047790,LOC120048342,ube3d
GO:0009306	protein secretion	biological_process	7	920	86	34266	3.03	8.437e-03	1.177e-01		LOC120031222,LOC120031991,LOC120039387,LOC120039669,LOC120041723,LOC120043641,LOC120048677
GO:0071692	protein localization to extracellular region	biological_process	7	920	86	34266	3.03	8.437e-03	1.177e-01		LOC120031222,LOC120031991,LOC120039387,LOC120039669,LOC120041723,LOC120043641,LOC120048677
GO:0007041	lysosomal transport	biological_process	6	920	66	34266	3.39	8.538e-03	1.178e-01		LOC120019732,LOC120032361,LOC120032372,LOC120034098,LOC120040628,LOC120047712
GO:0035592	establishment of protein localization to extracellular region	biological_process	7	920	87	34266	3.0	8.969e-03	1.223e-01		LOC120031222,LOC120031991,LOC120039387,LOC120039669,LOC120041723,LOC120043641,LOC120048677
GO:0019882	antigen processing and presentation	biological_process	4	920	31	34266	4.81	9.127e-03	1.231e-01		LOC120018157,LOC120036770,LOC120036924,LOC120037498
GO:0008328	ionotropic glutamate receptor complex	cellular_component	7	920	88	34266	2.96	9.524e-03	1.256e-01		LOC120026774,LOC120032361,LOC120032372,LOC120034033,LOC120040628,LOC120043461,LOC120047712
GO:0098878	neurotransmitter receptor complex	cellular_component	7	920	88	34266	2.96	9.524e-03	1.256e-01		LOC120026774,LOC120032361,LOC120032372,LOC120034033,LOC120040628,LOC120043461,LOC120047712
GO:0099160	postsynaptic intermediate filament cytoskeleton	cellular_component	3	920	17	34266	6.57	9.902e-03	1.278e-01		LOC120017751,LOC120017841,LOC120027795
GO:0099571	postsynaptic cytoskeleton	cellular_component	3	920	17	34266	6.57	9.902e-03	1.278e-01		LOC120017751,LOC120017841,LOC120027795
GO:0033135	regulation of peptidyl-serine phosphorylation	biological_process	3	920	18	34266	6.21	1.165e-02	1.487e-01		LOC120028326,LOC120036154,LOC120039573
GO:0009057	macromolecule catabolic process	biological_process	34	920	838	34266	1.51	1.202e-02	1.518e-01		LOC120017705,LOC120017880,LOC120018827,LOC120019732,LOC120023431,LOC120025220,LOC120026446,LOC120028660,LOC120031228,LOC120031382,LOC120031496,LOC120032839,LOC120034075,LOC120034357,LOC120034746,LOC120034786,LOC120034990,LOC120035934,LOC120036222,LOC120037120,LOC120037910,LOC120038696,LOC120039718,LOC120040511,LOC120042479
GO:0006383	transcription by RNA polymerase III	biological_process	4	920	34	34266	4.38	1.263e-02	1.579e-01		LOC120022234,LOC120031161,LOC120034192,LOC120049121
GO:0002252	immune effector process	biological_process	6	920	72	34266	3.1	1.284e-02	1.588e-01	Y	LOC120018157,LOC120032458,LOC120034230,LOC120036770,LOC120036924,LOC120037498
GO:0042274	ribosomal small subunit biogenesis	biological_process	7	920	94	34266	2.77	1.340e-02	1.611e-01		LOC120020490,LOC120022514,LOC120032603,LOC120038866,LOC120048439,LOC120048678,LOC120053876
GO:0006833	water transport	biological_process	3	920	19	34266	5.88	1.356e-02	1.611e-01		LOC120035364,LOC120044677,LOC120048806
GO:0042044	fluid transport	biological_process	3	920	19	34266	5.88	1.356e-02	1.611e-01		LOC120035364,LOC120044677,LOC120048806
GO:0002573	myeloid leukocyte differentiation	biological_process	3	920	19	34266	5.88	1.356e-02	1.611e-01		LOC120033253,LOC120036900,LOC120053918
GO:0008331	high voltage-gated calcium channel activity	molecular_function	4	920	35	34266	4.26	1.396e-02	1.631e-01		LOC120023380,LOC120034271,LOC120034351,LOC120036666
GO:0046914	transition metal ion binding	molecular_function	60	920	1670	34266	1.34	1.405e-02	1.631e-01		LOC120028831,LOC120031034,LOC120031117,LOC120031228,LOC120031303,LOC120031334,LOC120031459,LOC120031504,LOC120032113,LOC120032664,LOC120033116,LOC120034042,LOC120034075,LOC120034187,LOC120034189,LOC120034192,LOC120034258,LOC120034259,LOC120034277,LOC120034390,LOC120034565,LOC120034978,LOC120035040,LOC120035180,LOC120035602
GO:0034704	calcium channel complex	cellular_component	7	920	95	34266	2.74	1.414e-02	1.631e-01		LOC120023380,LOC120032361,LOC120032395,LOC120034271,LOC120034351,LOC120036666,LOC120041637
GO:0035459	vesicle cargo loading	biological_process	5	920	54	34266	3.45	1.475e-02	1.686e-01		LOC120039387,LOC120039669,LOC120041723,LOC120043641,LOC120056951
GO:0061462	protein localization to lysosome	biological_process	4	920	36	34266	4.14	1.538e-02	1.741e-01		LOC120032361,LOC120032372,LOC120040628,LOC120047712
GO:0005244	voltage-gated monoatomic ion channel activity	molecular_function	17	920	356	34266	1.78	1.674e-02	1.877e-01		LOC120023380,LOC120029350,LOC120029915,LOC120030936,LOC120032361,LOC120032372,LOC120032395,LOC120034271,LOC120034351,LOC120035028,LOC120036666,LOC120039924,LOC120040197,LOC120040628,LOC120041637,LOC120047712,LOC120056459
GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	biological_process	5	920	56	34266	3.33	1.706e-02	1.896e-01		LOC120017880,LOC120031496,LOC120032839,LOC120038696,LOC120040511
GO:0050877	nervous system process	biological_process	21	920	472	34266	1.66	1.758e-02	1.927e-01		LOC120032361,LOC120032372,LOC120033625,LOC120033963,LOC120034426,LOC120036154,LOC120039573,LOC120040628,LOC120041637,LOC120041978,LOC120044727,LOC120047712,LOC120050560,LOC120050565,LOC120050566,LOC120050862,LOC120050864,LOC120050865,LOC120060929,LOC120060933,crybgx
GO:0016491	oxidoreductase activity	molecular_function	39	920	1018	34266	1.43	1.766e-02	1.927e-01		LOC120031281,LOC120031445,LOC120032387,LOC120033335,LOC120034040,LOC120034041,LOC120034042,LOC120034130,LOC120034143,LOC120034207,LOC120034211,LOC120034256,LOC120034257,LOC120034258,LOC120034259,LOC120034260,LOC120034368,LOC120034390,LOC120034464,LOC120034563,LOC120034564,LOC120034565,LOC120035040,LOC120035180,LOC120035602
