go_id	name	namespace	study_k	study_n	bg_K	bg_N	fold_enrichment	p_value	fdr	phenotype	genes
GO:0008381	mechanosensitive monoatomic ion channel activity	molecular_function	6	972	24	34268	8.81	4.454e-05	4.968e-03		LOC120024918,LOC120039812,LOC120041370,LOC120042828,LOC120063904,tmc6b
GO:0048667	cell morphogenesis involved in neuron differentiation	biological_process	24	972	355	34268	2.38	9.113e-05	9.318e-03		LOC120020574,LOC120022048,LOC120023487,LOC120028305,LOC120028485,LOC120029338,LOC120033173,LOC120036133,LOC120036309,LOC120040412,LOC120040415,LOC120041781,LOC120050435,LOC120050489,LOC120053918,LOC120057208,LOC120059535,LOC120061638,LOC120062414,LOC120062749,LOC120065502,aplp2,epha3,si:dkey-246i14.3
GO:0097485	neuron projection guidance	biological_process	20	972	273	34268	2.58	1.176e-04	1.031e-02		LOC120020574,LOC120022048,LOC120023487,LOC120028485,LOC120033173,LOC120036133,LOC120036309,LOC120040412,LOC120040415,LOC120041781,LOC120050435,LOC120053918,LOC120057208,LOC120059535,LOC120061638,LOC120062414,LOC120062749,LOC120065502,epha3,si:dkey-246i14.3
GO:0007411	axon guidance	biological_process	20	972	273	34268	2.58	1.176e-04	1.031e-02		LOC120020574,LOC120022048,LOC120023487,LOC120028485,LOC120033173,LOC120036133,LOC120036309,LOC120040412,LOC120040415,LOC120041781,LOC120050435,LOC120053918,LOC120057208,LOC120059535,LOC120061638,LOC120062414,LOC120062749,LOC120065502,epha3,si:dkey-246i14.3
GO:0017154	semaphorin receptor activity	molecular_function	7	972	41	34268	6.02	1.400e-04	1.145e-02		LOC120020574,LOC120022048,LOC120033173,LOC120040412,LOC120040415,LOC120059535,LOC120061638
GO:0048699	generation of neurons	biological_process	40	972	759	34268	1.86	1.550e-04	1.189e-02		LOC120018906,LOC120020574,LOC120022048,LOC120023487,LOC120023518,LOC120024355,LOC120027965,LOC120028305,LOC120028485,LOC120029338,LOC120033173,LOC120033391,LOC120034101,LOC120036133,LOC120036212,LOC120036309,LOC120037817,LOC120039491,LOC120040412,LOC120040415,LOC120041620,LOC120041781,LOC120050435,LOC120050489,LOC120052232
GO:0048468	cell development	biological_process	45	972	892	34268	1.78	1.659e-04	1.198e-02		LOC120018906,LOC120020574,LOC120022048,LOC120022751,LOC120023487,LOC120023518,LOC120027965,LOC120028305,LOC120028485,LOC120029338,LOC120031821,LOC120033173,LOC120033391,LOC120034101,LOC120036133,LOC120036309,LOC120037817,LOC120037876,LOC120037969,LOC120039491,LOC120039678,LOC120040412,LOC120040415,LOC120041620,LOC120041781
GO:0005891	voltage-gated calcium channel complex	cellular_component	9	972	71	34268	4.47	1.765e-04	1.203e-02		LOC120020369,LOC120035599,LOC120037668,LOC120041637,LOC120044082,LOC120061615,LOC120063766,LOC120066590,cacna2d3a
GO:0007409	axonogenesis	biological_process	22	972	330	34268	2.35	2.139e-04	1.381e-02		LOC120020574,LOC120022048,LOC120023487,LOC120028305,LOC120028485,LOC120033173,LOC120036133,LOC120036309,LOC120040412,LOC120040415,LOC120041781,LOC120050435,LOC120053918,LOC120057208,LOC120059535,LOC120061638,LOC120062414,LOC120062749,LOC120065502,aplp2,epha3,si:dkey-246i14.3
GO:0030182	neuron differentiation	biological_process	38	972	726	34268	1.85	2.563e-04	1.516e-02		LOC120018906,LOC120020574,LOC120022048,LOC120023487,LOC120023518,LOC120024355,LOC120027965,LOC120028305,LOC120028485,LOC120029338,LOC120033173,LOC120033391,LOC120034101,LOC120036133,LOC120036309,LOC120037817,LOC120039491,LOC120040412,LOC120040415,LOC120041620,LOC120041781,LOC120050435,LOC120050489,LOC120052232,LOC120053667
GO:0015075	monoatomic ion transmembrane transporter activity	molecular_function	59	972	1293	34268	1.61	2.595e-04	1.516e-02		LOC120017966,LOC120019322,LOC120019351,LOC120019396,LOC120020225,LOC120020235,LOC120020369,LOC120022033,LOC120023897,LOC120024464,LOC120024918,LOC120025853,LOC120027917,LOC120032107,LOC120032256,LOC120032827,LOC120033625,LOC120034929,LOC120035599,LOC120036064,LOC120037668,LOC120038852,LOC120039400,LOC120039661,LOC120039812
GO:0017158	regulation of calcium ion-dependent exocytosis	biological_process	7	972	47	34268	5.25	3.379e-04	1.885e-02		LOC120024255,LOC120037668,LOC120041637,LOC120044082,LOC120064758,LOC120066802,syt12
GO:0061564	axon development	biological_process	22	972	345	34268	2.25	3.947e-04	1.939e-02		LOC120020574,LOC120022048,LOC120023487,LOC120028305,LOC120028485,LOC120033173,LOC120036133,LOC120036309,LOC120040412,LOC120040415,LOC120041781,LOC120050435,LOC120053918,LOC120057208,LOC120059535,LOC120061638,LOC120062414,LOC120062749,LOC120065502,aplp2,epha3,si:dkey-246i14.3
GO:1903305	regulation of regulated secretory pathway	biological_process	8	972	63	34268	4.48	3.966e-04	1.939e-02		LOC120024255,LOC120037668,LOC120041637,LOC120044082,LOC120050139,LOC120064758,LOC120066802,syt12
GO:1902287	semaphorin-plexin signaling pathway involved in axon guidance	biological_process	6	972	35	34268	6.04	4.118e-04	1.939e-02		LOC120020574,LOC120022048,LOC120040412,LOC120040415,LOC120059535,LOC120061638
GO:0002116	semaphorin receptor complex	cellular_component	6	972	35	34268	6.04	4.118e-04	1.939e-02		LOC120020574,LOC120022048,LOC120040412,LOC120040415,LOC120059535,LOC120061638
GO:0071916	dipeptide transmembrane transporter activity	molecular_function	3	972	6	34268	17.63	4.267e-04	1.939e-02		LOC120040146,LOC120042313,LOC120063949
GO:0022008	neurogenesis	biological_process	40	972	809	34268	1.74	5.542e-04	2.428e-02		LOC120018906,LOC120020574,LOC120022048,LOC120023487,LOC120023518,LOC120024355,LOC120027965,LOC120028305,LOC120028485,LOC120029338,LOC120033173,LOC120033391,LOC120034101,LOC120036133,LOC120036212,LOC120036309,LOC120037817,LOC120039491,LOC120040412,LOC120040415,LOC120041620,LOC120041781,LOC120050435,LOC120050489,LOC120052232
GO:0005388	P-type calcium transporter activity	molecular_function	5	972	25	34268	7.05	6.019e-04	2.547e-02		LOC120020225,LOC120020235,LOC120056831,LOC120063037,LOC120066624
GO:0005245	voltage-gated calcium channel activity	molecular_function	9	972	84	34268	3.78	6.294e-04	2.574e-02		LOC120020369,LOC120035599,LOC120037668,LOC120041637,LOC120044082,LOC120061615,LOC120063766,LOC120066590,cacna2d3a
GO:0005216	monoatomic ion channel activity	molecular_function	42	972	872	34268	1.7	6.870e-04	2.638e-02		LOC120017966,LOC120019322,LOC120019351,LOC120019396,LOC120020369,LOC120022033,LOC120023897,LOC120024464,LOC120024918,LOC120027917,LOC120032107,LOC120033625,LOC120035599,LOC120037668,LOC120038852,LOC120039400,LOC120039661,LOC120039812,LOC120040195,LOC120040197,LOC120040198,LOC120041370,LOC120041637,LOC120041665,LOC120042828
GO:0004725	protein tyrosine phosphatase activity	molecular_function	11	972	122	34268	3.18	7.258e-04	2.638e-02		LOC120021657,LOC120027924,LOC120040345,LOC120046022,LOC120050569,LOC120065619,cdc25b,ptp4a3b,ptpn12,ptprda,ptprsa
GO:0045956	positive regulation of calcium ion-dependent exocytosis	biological_process	3	972	7	34268	15.11	7.310e-04	2.638e-02		LOC120037668,LOC120041637,LOC120044082
GO:0008332	low voltage-gated calcium channel activity	molecular_function	3	972	7	34268	15.11	7.310e-04	2.638e-02		LOC120037668,LOC120041637,LOC120044082
GO:0000902	cell morphogenesis	biological_process	27	972	495	34268	1.92	1.047e-03	3.602e-02		LOC120020574,LOC120022048,LOC120023487,LOC120027965,LOC120028305,LOC120028485,LOC120029338,LOC120033173,LOC120036133,LOC120036309,LOC120040412,LOC120040415,LOC120041781,LOC120050435,LOC120050489,LOC120053918,LOC120057208,LOC120059535,LOC120061638,LOC120062414,LOC120062749,LOC120064270,LOC120065502,aplp2,epha3
GO:0017157	regulation of exocytosis	biological_process	11	972	128	34268	3.03	1.080e-03	3.602e-02		LOC120023438,LOC120024255,LOC120026029,LOC120037668,LOC120041637,LOC120044082,LOC120050139,LOC120050855,LOC120064758,LOC120066802,syt12
GO:1903307	positive regulation of regulated secretory pathway	biological_process	3	972	8	34268	13.22	1.145e-03	3.602e-02		LOC120037668,LOC120041637,LOC120044082
GO:0090222	centrosome-templated microtubule nucleation	biological_process	3	972	8	34268	13.22	1.145e-03	3.602e-02		LOC120023558,LOC120030968,LOC120030969
GO:0006857	oligopeptide transport	biological_process	3	972	8	34268	13.22	1.145e-03	3.602e-02		LOC120038425,LOC120040146,LOC120042313
GO:0046873	metal ion transmembrane transporter activity	molecular_function	38	972	792	34268	1.69	1.294e-03	3.970e-02		LOC120017966,LOC120019322,LOC120019351,LOC120019396,LOC120020225,LOC120020235,LOC120020369,LOC120022033,LOC120023897,LOC120025853,LOC120032827,LOC120035599,LOC120036064,LOC120037668,LOC120040195,LOC120040197,LOC120040198,LOC120040568,LOC120041002,LOC120041637,LOC120044082,LOC120045655,LOC120056831,LOC120061615,LOC120063037
GO:0070509	calcium ion import	biological_process	7	972	59	34268	4.18	1.367e-03	4.011e-02		LOC120035599,LOC120037668,LOC120041637,LOC120044082,LOC120045655,LOC120061615,LOC120063904
GO:0035673	oligopeptide transmembrane transporter activity	molecular_function	4	972	18	34268	7.83	1.433e-03	4.011e-02		LOC120038425,LOC120040146,LOC120042313,LOC120063949
GO:0043495	protein-membrane adaptor activity	molecular_function	4	972	18	34268	7.83	1.433e-03	4.011e-02		LOC120041233,LOC120042044,LOC120044869,rapsn
GO:0120036	plasma membrane bounded cell projection organization	biological_process	39	972	824	34268	1.67	1.438e-03	4.011e-02		LOC120020574,LOC120022048,LOC120023487,LOC120023518,LOC120027965,LOC120028305,LOC120028485,LOC120029338,LOC120033173,LOC120033391,LOC120034101,LOC120036133,LOC120036212,LOC120036309,LOC120039491,LOC120039678,LOC120040161,LOC120040412,LOC120040415,LOC120041781,LOC120044085,LOC120045990,LOC120050435,LOC120050489,LOC120052232
GO:0022836	gated channel activity	molecular_function	33	972	664	34268	1.75	1.495e-03	4.075e-02		LOC120017966,LOC120019396,LOC120020369,LOC120022033,LOC120024464,LOC120024918,LOC120033625,LOC120035599,LOC120037668,LOC120039400,LOC120039661,LOC120039812,LOC120040195,LOC120040197,LOC120040198,LOC120041370,LOC120041637,LOC120041665,LOC120042828,LOC120044082,LOC120046058,LOC120052253,LOC120061615,LOC120062048,LOC120063766
GO:0030030	cell projection organization	biological_process	39	972	831	34268	1.65	1.671e-03	4.298e-02		LOC120020574,LOC120022048,LOC120023487,LOC120023518,LOC120027965,LOC120028305,LOC120028485,LOC120029338,LOC120033173,LOC120033391,LOC120034101,LOC120036133,LOC120036212,LOC120036309,LOC120039491,LOC120039678,LOC120040161,LOC120040412,LOC120040415,LOC120041781,LOC120044085,LOC120045990,LOC120050435,LOC120050489,LOC120052232
GO:0034058	endosomal vesicle fusion	biological_process	3	972	9	34268	11.75	1.681e-03	4.298e-02		LOC120022969,LOC120022970,LOC120023396
GO:0051418	microtubule nucleation by microtubule organizing center	biological_process	3	972	9	34268	11.75	1.681e-03	4.298e-02		LOC120023558,LOC120030968,LOC120030969
GO:0030141	secretory granule	cellular_component	8	972	80	34268	3.53	1.948e-03	4.878e-02		LOC120024255,LOC120026029,LOC120026131,LOC120031821,LOC120036275,LOC120050569,LOC120052912,LOC120066802
GO:0045921	positive regulation of exocytosis	biological_process	4	972	20	34268	7.05	2.168e-03	5.321e-02		LOC120026029,LOC120037668,LOC120041637,LOC120044082
GO:0015081	sodium ion transmembrane transporter activity	molecular_function	15	972	228	34268	2.32	2.325e-03	5.444e-02		LOC120019322,LOC120023897,LOC120025853,LOC120036064,LOC120037668,LOC120040568,LOC120041002,LOC120041637,LOC120044082,LOC120045655,LOC120063479,asic2,mfsd2ab,slc24a5,slc9a5
GO:0008046	axon guidance receptor activity	molecular_function	3	972	10	34268	10.58	2.351e-03	5.444e-02		LOC120028485,LOC120057208,hmcn1
GO:0030667	secretory granule membrane	cellular_component	3	972	10	34268	10.58	2.351e-03	5.444e-02		LOC120031821,LOC120036275,LOC120052912
GO:0007399	nervous system development	biological_process	52	972	1220	34268	1.5	2.540e-03	5.771e-02		LOC120018906,LOC120020574,LOC120022048,LOC120023487,LOC120023518,LOC120024355,LOC120025260,LOC120025342,LOC120027965,LOC120028096,LOC120028305,LOC120028485,LOC120029338,LOC120032755,LOC120033173,LOC120033391,LOC120034101,LOC120035963,LOC120036133,LOC120036212,LOC120036309,LOC120037817,LOC120039491,LOC120039519,LOC120040412
GO:0071526	semaphorin-plexin signaling pathway	biological_process	9	972	103	34268	3.08	2.668e-03	5.953e-02		LOC120020574,LOC120022048,LOC120036133,LOC120036309,LOC120040412,LOC120040415,LOC120050435,LOC120059535,LOC120061638
GO:0022803	passive transmembrane transporter activity	molecular_function	42	972	944	34268	1.57	3.010e-03	6.479e-02		LOC120017966,LOC120019322,LOC120019351,LOC120019396,LOC120020369,LOC120022033,LOC120023897,LOC120024464,LOC120024918,LOC120027917,LOC120032107,LOC120033625,LOC120035599,LOC120037668,LOC120038852,LOC120039400,LOC120039661,LOC120039812,LOC120040195,LOC120040197,LOC120040198,LOC120041370,LOC120041637,LOC120041665,LOC120042828
GO:0015267	channel activity	molecular_function	42	972	944	34268	1.57	3.010e-03	6.479e-02		LOC120017966,LOC120019322,LOC120019351,LOC120019396,LOC120020369,LOC120022033,LOC120023897,LOC120024464,LOC120024918,LOC120027917,LOC120032107,LOC120033625,LOC120035599,LOC120037668,LOC120038852,LOC120039400,LOC120039661,LOC120039812,LOC120040195,LOC120040197,LOC120040198,LOC120041370,LOC120041637,LOC120041665,LOC120042828
GO:1902495	transmembrane transporter complex	cellular_component	23	972	431	34268	1.88	3.110e-03	6.580e-02		LOC120017775,LOC120019396,LOC120020369,LOC120028064,LOC120030938,LOC120034929,LOC120035599,LOC120037668,LOC120039400,LOC120039661,LOC120040195,LOC120040197,LOC120041637,LOC120044082,LOC120046271,LOC120061615,LOC120062048,LOC120063766,LOC120066590,cacna2d3a,kcnd3,mcu,ryr1b
GO:0000242	pericentriolar material	cellular_component	3	972	11	34268	9.62	3.165e-03	6.583e-02		LOC120023558,LOC120030968,LOC120030969
GO:1990351	transporter complex	cellular_component	23	972	435	34268	1.86	3.481e-03	7.008e-02		LOC120017775,LOC120019396,LOC120020369,LOC120028064,LOC120030938,LOC120034929,LOC120035599,LOC120037668,LOC120039400,LOC120039661,LOC120040195,LOC120040197,LOC120041637,LOC120044082,LOC120046271,LOC120061615,LOC120062048,LOC120063766,LOC120066590,cacna2d3a,kcnd3,mcu,ryr1b
GO:0050801	monoatomic ion homeostasis	biological_process	20	972	359	34268	1.96	3.484e-03	7.008e-02		LOC120019322,LOC120020225,LOC120020235,LOC120023897,LOC120025853,LOC120031262,LOC120031263,LOC120035176,LOC120045955,LOC120046000,LOC120047799,LOC120052951,LOC120056831,LOC120063037,LOC120063479,LOC120066624,mcu,slc24a5,slc9a5,wnk1b
GO:0051962	positive regulation of nervous system development	biological_process	9	972	108	34268	2.94	3.672e-03	7.267e-02		LOC120020574,LOC120022048,LOC120028427,LOC120040412,LOC120040415,LOC120059043,LOC120059535,LOC120061638,clstn2a
GO:0034702	monoatomic ion channel complex	cellular_component	20	972	363	34268	1.94	3.940e-03	7.485e-02		LOC120019396,LOC120020369,LOC120028064,LOC120030938,LOC120035599,LOC120037668,LOC120039400,LOC120039661,LOC120040195,LOC120040197,LOC120041637,LOC120044082,LOC120061615,LOC120062048,LOC120063766,LOC120066590,cacna2d3a,kcnd3,mcu,ryr1b
GO:0001217	DNA-binding transcription repressor activity	molecular_function	7	972	71	34268	3.48	3.978e-03	7.485e-02		LOC120019920,LOC120020665,LOC120032412,LOC120032414,LOC120039524,LOC120039782,foxp2
GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	molecular_function	7	972	71	34268	3.48	3.978e-03	7.485e-02		LOC120019920,LOC120020665,LOC120032412,LOC120032414,LOC120039524,LOC120039782,foxp2
GO:0008324	monoatomic cation transmembrane transporter activity	molecular_function	44	972	1017	34268	1.53	4.026e-03	7.485e-02		LOC120017966,LOC120019322,LOC120019351,LOC120019396,LOC120020225,LOC120020235,LOC120020369,LOC120022033,LOC120023897,LOC120025853,LOC120032256,LOC120032827,LOC120034929,LOC120035599,LOC120036064,LOC120037668,LOC120039812,LOC120040195,LOC120040197,LOC120040198,LOC120040568,LOC120041002,LOC120041637,LOC120044082,LOC120045655
GO:0019894	kinesin binding	molecular_function	5	972	38	34268	4.64	4.197e-03	7.686e-02		LOC120021805,LOC120028427,LOC120030442,LOC120059280,clstn2a
GO:0046920	alpha-(1->3)-fucosyltransferase activity	molecular_function	4	972	24	34268	5.88	4.347e-03	7.745e-02		LOC120018922,LOC120019384,LOC120019385,LOC120049410
GO:0014069	postsynaptic density	cellular_component	13	972	198	34268	2.31	4.482e-03	7.745e-02		LOC120018950,LOC120020225,LOC120020235,LOC120027965,LOC120030938,LOC120034101,LOC120036176,LOC120037100,LOC120039400,LOC120046488,LOC120050489,adgrl1a,shank3a
GO:0098984	neuron to neuron synapse	cellular_component	13	972	198	34268	2.31	4.482e-03	7.745e-02		LOC120018950,LOC120020225,LOC120020235,LOC120027965,LOC120030938,LOC120034101,LOC120036176,LOC120037100,LOC120039400,LOC120046488,LOC120050489,adgrl1a,shank3a
GO:0032279	asymmetric synapse	cellular_component	13	972	198	34268	2.31	4.482e-03	7.745e-02		LOC120018950,LOC120020225,LOC120020235,LOC120027965,LOC120030938,LOC120034101,LOC120036176,LOC120037100,LOC120039400,LOC120046488,LOC120050489,adgrl1a,shank3a
GO:0006874	intracellular calcium ion homeostasis	biological_process	11	972	154	34268	2.52	4.614e-03	7.863e-02		LOC120019322,LOC120020225,LOC120020235,LOC120023897,LOC120035176,LOC120047799,LOC120056831,LOC120063037,LOC120066624,mcu,slc24a5
GO:0030165	PDZ domain binding	molecular_function	4	972	25	34268	5.64	5.060e-03	8.505e-02		LOC120020225,LOC120020235,LOC120063037,LOC120066624
GO:0055074	calcium ion homeostasis	biological_process	11	972	157	34268	2.47	5.327e-03	8.832e-02		LOC120019322,LOC120020225,LOC120020235,LOC120023897,LOC120035176,LOC120047799,LOC120056831,LOC120063037,LOC120066624,mcu,slc24a5
GO:0050770	regulation of axonogenesis	biological_process	11	972	159	34268	2.44	5.848e-03	9.568e-02		LOC120018241,LOC120020574,LOC120022048,LOC120036133,LOC120036309,LOC120040412,LOC120040415,LOC120050435,LOC120059535,LOC120061638,rufy3
GO:0006796	phosphate-containing compound metabolic process	biological_process	63	972	1604	34268	1.38	6.049e-03	9.767e-02		LOC120018241,LOC120018260,LOC120020191,LOC120020300,LOC120020922,LOC120021657,LOC120023792,LOC120024298,LOC120024469,LOC120024738,LOC120024759,LOC120025260,LOC120028096,LOC120028305,LOC120029376,LOC120030240,LOC120032405,LOC120032447,LOC120034742,LOC120036173,LOC120036992,LOC120037194,LOC120040004,LOC120040345,LOC120040347
GO:1903530	regulation of secretion by cell	biological_process	12	972	185	34268	2.29	6.786e-03	1.081e-01		LOC120023438,LOC120024255,LOC120026029,LOC120037668,LOC120041637,LOC120044082,LOC120050139,LOC120050855,LOC120064758,LOC120066802,caska,syt12
GO:0051046	regulation of secretion	biological_process	12	972	186	34268	2.27	7.073e-03	1.110e-01		LOC120023438,LOC120024255,LOC120026029,LOC120037668,LOC120041637,LOC120044082,LOC120050139,LOC120050855,LOC120064758,LOC120066802,caska,syt12
GO:0022804	active transmembrane transporter activity	molecular_function	24	972	489	34268	1.73	7.144e-03	1.110e-01		LOC120017775,LOC120019322,LOC120020225,LOC120020235,LOC120023897,LOC120025853,LOC120034929,LOC120036064,LOC120037234,LOC120038182,LOC120038425,LOC120040277,LOC120040568,LOC120041002,LOC120045655,LOC120046271,LOC120050102,LOC120056831,LOC120063037,LOC120066624,mcu,mfsd2ab,slc24a5,slc9a5
GO:0045202	synapse	cellular_component	42	972	995	34268	1.49	7.346e-03	1.114e-01		LOC120017966,LOC120018950,LOC120019858,LOC120020067,LOC120020225,LOC120020235,LOC120024255,LOC120024464,LOC120024771,LOC120025115,LOC120027965,LOC120028427,LOC120030938,LOC120033625,LOC120034101,LOC120036063,LOC120036176,LOC120037100,LOC120039400,LOC120039661,LOC120040568,LOC120041950,LOC120045655,LOC120046488,LOC120047799
GO:0004672	protein kinase activity	molecular_function	49	972	1201	34268	1.44	7.465e-03	1.114e-01		LOC120018241,LOC120020191,LOC120020922,LOC120023792,LOC120024298,LOC120024469,LOC120024738,LOC120024759,LOC120025260,LOC120028096,LOC120028305,LOC120029376,LOC120030240,LOC120032405,LOC120033173,LOC120034742,LOC120036173,LOC120036992,LOC120037194,LOC120040004,LOC120040347,LOC120040450,LOC120040633,LOC120040854,LOC120041259
GO:0016310	phosphorylation	biological_process	49	972	1202	34268	1.44	7.576e-03	1.114e-01		LOC120018241,LOC120020191,LOC120020922,LOC120023792,LOC120024298,LOC120024469,LOC120024738,LOC120024759,LOC120025260,LOC120028096,LOC120028305,LOC120029376,LOC120030240,LOC120032405,LOC120034742,LOC120036173,LOC120036992,LOC120037194,LOC120040004,LOC120040347,LOC120040450,LOC120040633,LOC120040854,LOC120041259,LOC120041781
GO:0098988	G protein-coupled glutamate receptor activity	molecular_function	4	972	28	34268	5.04	7.659e-03	1.114e-01		LOC120018950,LOC120051754,LOC120053245,LOC120064874
GO:0001640	adenylate cyclase inhibiting G protein-coupled glutamate receptor activity	molecular_function	4	972	28	34268	5.04	7.659e-03	1.114e-01		LOC120018950,LOC120051754,LOC120053245,LOC120064874
GO:0006468	protein phosphorylation	biological_process	48	972	1174	34268	1.44	7.750e-03	1.114e-01		LOC120018241,LOC120020191,LOC120020922,LOC120023792,LOC120024298,LOC120024469,LOC120024738,LOC120024759,LOC120025260,LOC120028096,LOC120028305,LOC120029376,LOC120030240,LOC120032405,LOC120034742,LOC120036173,LOC120036992,LOC120037194,LOC120040004,LOC120040347,LOC120040450,LOC120040633,LOC120040854,LOC120041259,LOC120041781
GO:0140358	P-type transmembrane transporter activity	molecular_function	5	972	44	34268	4.01	7.902e-03	1.114e-01		LOC120020225,LOC120020235,LOC120056831,LOC120063037,LOC120066624
GO:0015662	P-type ion transporter activity	molecular_function	5	972	44	34268	4.01	7.902e-03	1.114e-01	Y	LOC120020225,LOC120020235,LOC120056831,LOC120063037,LOC120066624
GO:0097060	synaptic membrane	cellular_component	18	972	338	34268	1.88	8.433e-03	1.150e-01		LOC120017966,LOC120018950,LOC120020225,LOC120020235,LOC120024771,LOC120028427,LOC120030938,LOC120037100,LOC120039400,LOC120039661,LOC120040568,LOC120052036,LOC120052253,LOC120062048,LOC120066766,adgrl1a,clstn2a,shank3a
GO:0043235	signaling receptor complex	cellular_component	24	972	497	34268	1.7	8.626e-03	1.150e-01		LOC120020574,LOC120022048,LOC120024464,LOC120025260,LOC120027434,LOC120028096,LOC120030938,LOC120033436,LOC120033625,LOC120033734,LOC120036164,LOC120036483,LOC120039400,LOC120039661,LOC120040412,LOC120040415,LOC120040854,LOC120047334,LOC120050848,LOC120059535,LOC120061638,LOC120062048,LOC120064520,ror2
GO:0030155	regulation of cell adhesion	biological_process	12	972	191	34268	2.21	8.651e-03	1.150e-01		LOC120020574,LOC120022048,LOC120040412,LOC120040415,LOC120044685,LOC120048021,LOC120059075,LOC120059535,LOC120061638,LOC120062749,LOC120063774,fermt3b
GO:1903532	positive regulation of secretion by cell	biological_process	4	972	29	34268	4.86	8.688e-03	1.150e-01		LOC120026029,LOC120037668,LOC120041637,LOC120044082
GO:0051047	positive regulation of secretion	biological_process	4	972	29	34268	4.86	8.688e-03	1.150e-01		LOC120026029,LOC120037668,LOC120041637,LOC120044082
